array_type	config	frequency	array_size	lower_limit	elapsed_time
random_seq	0x0f	1.6GHz	10	2	0.01908
random_seq	0x0f	1.6GHz	10	2	0.022733
random_seq	0x0f	1.6GHz	10	2	0.018768
random_seq	0x0f	1.6GHz	10	2	0.02282
random_seq	0x0f	1.6GHz	10	2	0.023222
random_seq	0x0f	1.6GHz	10	4	0.018888
random_seq	0x0f	1.6GHz	10	4	0.018809
random_seq	0x0f	1.6GHz	10	4	0.018915
random_seq	0x0f	1.6GHz	10	4	0.018791
random_seq	0x0f	1.6GHz	10	4	0.018682
random_seq	0x0f	1.6GHz	10	8	0.018565
random_seq	0x0f	1.6GHz	10	8	0.018778
random_seq	0x0f	1.6GHz	10	8	0.018679
random_seq	0x0f	1.6GHz	10	8	0.018978
random_seq	0x0f	1.6GHz	10	8	0.018782
random_seq	0x0f	1.6GHz	100	2	0.02208
random_seq	0x0f	1.6GHz	100	2	0.02232
random_seq	0x0f	1.6GHz	100	2	0.024305
random_seq	0x0f	1.6GHz	100	2	0.021851
random_seq	0x0f	1.6GHz	100	2	0.026922
random_seq	0x0f	1.6GHz	100	4	0.025314
random_seq	0x0f	1.6GHz	100	4	0.022132
random_seq	0x0f	1.6GHz	100	4	0.022031
random_seq	0x0f	1.6GHz	100	4	0.021926
random_seq	0x0f	1.6GHz	100	4	0.02214
random_seq	0x0f	1.6GHz	100	8	0.023352
random_seq	0x0f	1.6GHz	100	8	0.021607
random_seq	0x0f	1.6GHz	100	8	0.021227
random_seq	0x0f	1.6GHz	100	8	0.025486
random_seq	0x0f	1.6GHz	100	8	0.021381
random_seq	0x0f	1.6GHz	100	16	0.024202
random_seq	0x0f	1.6GHz	100	16	0.021031
random_seq	0x0f	1.6GHz	100	16	0.021327
random_seq	0x0f	1.6GHz	100	16	0.025403
random_seq	0x0f	1.6GHz	100	16	0.025422
random_seq	0x0f	1.6GHz	100	32	0.023729
random_seq	0x0f	1.6GHz	100	32	0.023755
random_seq	0x0f	1.6GHz	100	32	0.024983
random_seq	0x0f	1.6GHz	100	32	0.023416
random_seq	0x0f	1.6GHz	100	32	0.020306
random_seq	0x0f	1.6GHz	100	64	0.019503
random_seq	0x0f	1.6GHz	100	64	0.019487
random_seq	0x0f	1.6GHz	100	64	0.022274
random_seq	0x0f	1.6GHz	100	64	0.019423
random_seq	0x0f	1.6GHz	100	64	0.02409
random_seq	0x0f	1.6GHz	1000	2	0.043083
random_seq	0x0f	1.6GHz	1000	2	0.043625
random_seq	0x0f	1.6GHz	1000	2	0.043885
random_seq	0x0f	1.6GHz	1000	2	0.044769
random_seq	0x0f	1.6GHz	1000	2	0.045983
random_seq	0x0f	1.6GHz	1000	4	0.043323
random_seq	0x0f	1.6GHz	1000	4	0.044822
random_seq	0x0f	1.6GHz	1000	4	0.048353
random_seq	0x0f	1.6GHz	1000	4	0.042801
random_seq	0x0f	1.6GHz	1000	4	0.04741
random_seq	0x0f	1.6GHz	1000	8	0.040934
random_seq	0x0f	1.6GHz	1000	8	0.040471
random_seq	0x0f	1.6GHz	1000	8	0.042034
random_seq	0x0f	1.6GHz	1000	8	0.039215
random_seq	0x0f	1.6GHz	1000	8	0.038945
random_seq	0x0f	1.6GHz	1000	16	0.0371
random_seq	0x0f	1.6GHz	1000	16	0.039691
random_seq	0x0f	1.6GHz	1000	16	0.040586
random_seq	0x0f	1.6GHz	1000	16	0.03595
random_seq	0x0f	1.6GHz	1000	16	0.041996
random_seq	0x0f	1.6GHz	1000	32	0.037145
random_seq	0x0f	1.6GHz	1000	32	0.034577
random_seq	0x0f	1.6GHz	1000	32	0.034859
random_seq	0x0f	1.6GHz	1000	32	0.032637
random_seq	0x0f	1.6GHz	1000	32	0.040347
random_seq	0x0f	1.6GHz	1000	64	0.033631
random_seq	0x0f	1.6GHz	1000	64	0.037798
random_seq	0x0f	1.6GHz	1000	64	0.03787
random_seq	0x0f	1.6GHz	1000	64	0.038224
random_seq	0x0f	1.6GHz	1000	64	0.033523
random_seq	0x0f	1.6GHz	1000	128	0.038088
random_seq	0x0f	1.6GHz	1000	128	0.0363
random_seq	0x0f	1.6GHz	1000	128	0.032358
random_seq	0x0f	1.6GHz	1000	128	0.036471
random_seq	0x0f	1.6GHz	1000	128	0.032648
random_seq	0x0f	1.6GHz	1000	256	0.03234
random_seq	0x0f	1.6GHz	1000	256	0.032507
random_seq	0x0f	1.6GHz	1000	256	0.032513
random_seq	0x0f	1.6GHz	1000	256	0.038448
random_seq	0x0f	1.6GHz	1000	256	0.032302
random_seq	0x0f	1.6GHz	1000	512	0.032837
random_seq	0x0f	1.6GHz	1000	512	0.032639
random_seq	0x0f	1.6GHz	1000	512	0.032346
random_seq	0x0f	1.6GHz	1000	512	0.037379
random_seq	0x0f	1.6GHz	1000	512	0.032391
random_seq	0x0f	1.6GHz	10000	2	0.295891
random_seq	0x0f	1.6GHz	10000	2	0.297829
random_seq	0x0f	1.6GHz	10000	2	0.300887
random_seq	0x0f	1.6GHz	10000	2	0.298197
random_seq	0x0f	1.6GHz	10000	2	0.295716
random_seq	0x0f	1.6GHz	10000	4	0.288768
random_seq	0x0f	1.6GHz	10000	4	0.2973
random_seq	0x0f	1.6GHz	10000	4	0.290332
random_seq	0x0f	1.6GHz	10000	4	0.294874
random_seq	0x0f	1.6GHz	10000	4	0.289824
random_seq	0x0f	1.6GHz	10000	8	0.249054
random_seq	0x0f	1.6GHz	10000	8	0.258029
random_seq	0x0f	1.6GHz	10000	8	0.260269
random_seq	0x0f	1.6GHz	10000	8	0.249704
random_seq	0x0f	1.6GHz	10000	8	0.26184
random_seq	0x0f	1.6GHz	10000	16	0.20599
random_seq	0x0f	1.6GHz	10000	16	0.214806
random_seq	0x0f	1.6GHz	10000	16	0.213562
random_seq	0x0f	1.6GHz	10000	16	0.21791
random_seq	0x0f	1.6GHz	10000	16	0.215797
random_seq	0x0f	1.6GHz	10000	32	0.187163
random_seq	0x0f	1.6GHz	10000	32	0.190206
random_seq	0x0f	1.6GHz	10000	32	0.195555
random_seq	0x0f	1.6GHz	10000	32	0.178217
random_seq	0x0f	1.6GHz	10000	32	0.183754
random_seq	0x0f	1.6GHz	10000	64	0.176352
random_seq	0x0f	1.6GHz	10000	64	0.172179
random_seq	0x0f	1.6GHz	10000	64	0.172315
random_seq	0x0f	1.6GHz	10000	64	0.176845
random_seq	0x0f	1.6GHz	10000	64	0.17252
random_seq	0x0f	1.6GHz	10000	128	0.161395
random_seq	0x0f	1.6GHz	10000	128	0.161903
random_seq	0x0f	1.6GHz	10000	128	0.164794
random_seq	0x0f	1.6GHz	10000	128	0.164718
random_seq	0x0f	1.6GHz	10000	128	0.167314
random_seq	0x0f	1.6GHz	10000	256	0.165058
random_seq	0x0f	1.6GHz	10000	256	0.161093
random_seq	0x0f	1.6GHz	10000	256	0.17002
random_seq	0x0f	1.6GHz	10000	256	0.161548
random_seq	0x0f	1.6GHz	10000	256	0.160722
random_seq	0x0f	1.6GHz	10000	512	0.164678
random_seq	0x0f	1.6GHz	10000	512	0.160931
random_seq	0x0f	1.6GHz	10000	512	0.161795
random_seq	0x0f	1.6GHz	10000	512	0.158592
random_seq	0x0f	1.6GHz	10000	512	0.158605
random_seq	0x0f	1.6GHz	10000	1024	0.181807
random_seq	0x0f	1.6GHz	10000	1024	0.171247
random_seq	0x0f	1.6GHz	10000	1024	0.177865
random_seq	0x0f	1.6GHz	10000	1024	0.173828
random_seq	0x0f	1.6GHz	10000	1024	0.178318
random_seq	0x0f	1.6GHz	10000	2048	0.277471
random_seq	0x0f	1.6GHz	10000	2048	0.245179
random_seq	0x0f	1.6GHz	10000	2048	0.245057
random_seq	0x0f	1.6GHz	10000	2048	0.245569
random_seq	0x0f	1.6GHz	10000	2048	0.247047
random_seq	0x0f	1.6GHz	10000	4096	0.30967
random_seq	0x0f	1.6GHz	10000	4096	0.331654
random_seq	0x0f	1.6GHz	10000	4096	0.319846
random_seq	0x0f	1.6GHz	10000	4096	0.318425
random_seq	0x0f	1.6GHz	10000	4096	0.328908
random_seq	0x0f	1.6GHz	10000	8192	1.727847
random_seq	0x0f	1.6GHz	10000	8192	1.74359
random_seq	0x0f	1.6GHz	10000	8192	1.736371
random_seq	0x0f	1.6GHz	10000	8192	1.733806
random_seq	0x0f	1.6GHz	10000	8192	1.725039
random_seq	0x0f	1.6GHz	100000	2	3.578776
random_seq	0x0f	1.6GHz	100000	2	3.545466
random_seq	0x0f	1.6GHz	100000	2	3.570179
random_seq	0x0f	1.6GHz	100000	2	3.538277
random_seq	0x0f	1.6GHz	100000	2	3.556395
random_seq	0x0f	1.6GHz	100000	4	3.516424
random_seq	0x0f	1.6GHz	100000	4	3.504592
random_seq	0x0f	1.6GHz	100000	4	3.55049
random_seq	0x0f	1.6GHz	100000	4	3.472355
random_seq	0x0f	1.6GHz	100000	4	3.482233
random_seq	0x0f	1.6GHz	100000	8	3.082379
random_seq	0x0f	1.6GHz	100000	8	3.073764
random_seq	0x0f	1.6GHz	100000	8	3.17599
random_seq	0x0f	1.6GHz	100000	8	3.074751
random_seq	0x0f	1.6GHz	100000	8	3.068754
random_seq	0x0f	1.6GHz	100000	16	2.634977
random_seq	0x0f	1.6GHz	100000	16	2.630186
random_seq	0x0f	1.6GHz	100000	16	2.632651
random_seq	0x0f	1.6GHz	100000	16	2.642963
random_seq	0x0f	1.6GHz	100000	16	2.6708
random_seq	0x0f	1.6GHz	100000	32	2.357695
random_seq	0x0f	1.6GHz	100000	32	2.359987
random_seq	0x0f	1.6GHz	100000	32	2.379764
random_seq	0x0f	1.6GHz	100000	32	2.404455
random_seq	0x0f	1.6GHz	100000	32	2.360868
random_seq	0x0f	1.6GHz	100000	64	2.230227
random_seq	0x0f	1.6GHz	100000	64	2.142775
random_seq	0x0f	1.6GHz	100000	64	2.167741
random_seq	0x0f	1.6GHz	100000	64	2.177357
random_seq	0x0f	1.6GHz	100000	64	2.256166
random_seq	0x0f	1.6GHz	100000	128	2.096583
random_seq	0x0f	1.6GHz	100000	128	2.112884
random_seq	0x0f	1.6GHz	100000	128	2.066386
random_seq	0x0f	1.6GHz	100000	128	2.059276
random_seq	0x0f	1.6GHz	100000	128	2.116409
random_seq	0x0f	1.6GHz	100000	256	2.081494
random_seq	0x0f	1.6GHz	100000	256	2.063694
random_seq	0x0f	1.6GHz	100000	256	2.137109
random_seq	0x0f	1.6GHz	100000	256	2.117818
random_seq	0x0f	1.6GHz	100000	256	2.034044
random_seq	0x0f	1.6GHz	100000	512	2.012888
random_seq	0x0f	1.6GHz	100000	512	2.147936
random_seq	0x0f	1.6GHz	100000	512	2.039845
random_seq	0x0f	1.6GHz	100000	512	2.080388
random_seq	0x0f	1.6GHz	100000	512	2.069154
random_seq	0x0f	1.6GHz	100000	1024	2.240583
random_seq	0x0f	1.6GHz	100000	1024	2.302569
random_seq	0x0f	1.6GHz	100000	1024	2.207433
random_seq	0x0f	1.6GHz	100000	1024	2.221476
random_seq	0x0f	1.6GHz	100000	1024	2.261526
random_seq	0x0f	1.6GHz	100000	2048	2.676072
random_seq	0x0f	1.6GHz	100000	2048	2.679935
random_seq	0x0f	1.6GHz	100000	2048	2.68086
random_seq	0x0f	1.6GHz	100000	2048	2.681551
random_seq	0x0f	1.6GHz	100000	2048	2.6626
random_seq	0x0f	1.6GHz	100000	4096	3.973885
random_seq	0x0f	1.6GHz	100000	4096	3.980648
random_seq	0x0f	1.6GHz	100000	4096	3.969942
random_seq	0x0f	1.6GHz	100000	4096	3.996668
random_seq	0x0f	1.6GHz	100000	4096	3.901965
random_seq	0x0f	1.6GHz	100000	8192	7.078532
random_seq	0x0f	1.6GHz	100000	8192	6.563842
random_seq	0x0f	1.6GHz	100000	8192	6.955322
random_seq	0x0f	1.6GHz	100000	8192	6.897147
random_seq	0x0f	1.6GHz	100000	8192	6.977148
random_seq	0x0f	1.6GHz	100000	16384	16.625704
random_seq	0x0f	1.6GHz	100000	16384	16.677
random_seq	0x0f	1.6GHz	100000	16384	16.39888
random_seq	0x0f	1.6GHz	100000	16384	16.65993
random_seq	0x0f	1.6GHz	100000	16384	16.537273
random_seq	0x0f	1.6GHz	100000	32768	40.765206
random_seq	0x0f	1.6GHz	100000	32768	40.881371
random_seq	0x0f	1.6GHz	100000	32768	40.363142
random_seq	0x0f	1.6GHz	100000	32768	40.765054
random_seq	0x0f	1.6GHz	100000	32768	41.056834
random_seq	0x0f	1.6GHz	100000	65536	140.901299
random_seq	0x0f	1.6GHz	100000	65536	141.121255
random_seq	0x0f	1.6GHz	100000	65536	140.92948
random_seq	0x0f	1.6GHz	100000	65536	140.827672
random_seq	0x0f	1.6GHz	100000	65536	140.994472
