array_type	config	frequency	array_size	lower_limit	elapsed_time
expt_seq	0x60	1.8GHz	10	2	0.010286
expt_seq	0x60	1.8GHz	10	2	0.010026
expt_seq	0x60	1.8GHz	10	2	0.010239
expt_seq	0x60	1.8GHz	10	2	0.009516
expt_seq	0x60	1.8GHz	10	2	0.010448
expt_seq	0x60	1.8GHz	10	4	0.010044
expt_seq	0x60	1.8GHz	10	4	0.009517
expt_seq	0x60	1.8GHz	10	4	0.009913
expt_seq	0x60	1.8GHz	10	4	0.010169
expt_seq	0x60	1.8GHz	10	4	0.011554
expt_seq	0x60	1.8GHz	10	8	0.009625
expt_seq	0x60	1.8GHz	10	8	0.009359
expt_seq	0x60	1.8GHz	10	8	0.009028
expt_seq	0x60	1.8GHz	10	8	0.009228
expt_seq	0x60	1.8GHz	10	8	0.00924
expt_seq	0x60	1.8GHz	100	2	0.012887
expt_seq	0x60	1.8GHz	100	2	0.012477
expt_seq	0x60	1.8GHz	100	2	0.012566
expt_seq	0x60	1.8GHz	100	2	0.012125
expt_seq	0x60	1.8GHz	100	2	0.012744
expt_seq	0x60	1.8GHz	100	4	0.012401
expt_seq	0x60	1.8GHz	100	4	0.012248
expt_seq	0x60	1.8GHz	100	4	0.012175
expt_seq	0x60	1.8GHz	100	4	0.012608
expt_seq	0x60	1.8GHz	100	4	0.012453
expt_seq	0x60	1.8GHz	100	8	0.011585
expt_seq	0x60	1.8GHz	100	8	0.011303
expt_seq	0x60	1.8GHz	100	8	0.011831
expt_seq	0x60	1.8GHz	100	8	0.013006
expt_seq	0x60	1.8GHz	100	8	0.011484
expt_seq	0x60	1.8GHz	100	16	0.010938
expt_seq	0x60	1.8GHz	100	16	0.011089
expt_seq	0x60	1.8GHz	100	16	0.012629
expt_seq	0x60	1.8GHz	100	16	0.011163
expt_seq	0x60	1.8GHz	100	16	0.011224
expt_seq	0x60	1.8GHz	100	32	0.010431
expt_seq	0x60	1.8GHz	100	32	0.010117
expt_seq	0x60	1.8GHz	100	32	0.010764
expt_seq	0x60	1.8GHz	100	32	0.010779
expt_seq	0x60	1.8GHz	100	32	0.011897
expt_seq	0x60	1.8GHz	100	64	0.009997
expt_seq	0x60	1.8GHz	100	64	0.01057
expt_seq	0x60	1.8GHz	100	64	0.011889
expt_seq	0x60	1.8GHz	100	64	0.009907
expt_seq	0x60	1.8GHz	100	64	0.009879
expt_seq	0x60	1.8GHz	1000	2	0.031416
expt_seq	0x60	1.8GHz	1000	2	0.030634
expt_seq	0x60	1.8GHz	1000	2	0.031276
expt_seq	0x60	1.8GHz	1000	2	0.03143
expt_seq	0x60	1.8GHz	1000	2	0.030919
expt_seq	0x60	1.8GHz	1000	4	0.02873
expt_seq	0x60	1.8GHz	1000	4	0.028778
