array_type	config	frequency	array_size	lower_limit	elapsed_time
random_seq	0xff	1.6GHz	10000	2	0.164073
random_seq	0xff	1.6GHz	10000	2	0.154466
random_seq	0xff	1.6GHz	10000	2	0.152563
random_seq	0xff	1.6GHz	10000	4	0.146036
random_seq	0xff	1.6GHz	10000	4	0.140778
random_seq	0xff	1.6GHz	10000	4	0.140925
random_seq	0xff	1.6GHz	10000	4	0.148139
random_seq	0xff	1.6GHz	10000	4	0.164688
random_seq	0xff	1.6GHz	10000	8	0.132576
random_seq	0xff	1.6GHz	10000	8	0.124699
random_seq	0xff	1.6GHz	10000	8	0.122666
random_seq	0xff	1.6GHz	10000	8	0.124495
random_seq	0xff	1.6GHz	10000	8	0.12447
random_seq	0xff	1.6GHz	10000	16	0.100519
random_seq	0xff	1.6GHz	10000	16	0.100914
random_seq	0xff	1.6GHz	10000	16	0.115561
random_seq	0xff	1.6GHz	10000	16	0.11215
random_seq	0xff	1.6GHz	10000	16	0.103845
random_seq	0xff	1.6GHz	10000	32	0.086948
random_seq	0xff	1.6GHz	10000	32	0.086224
random_seq	0xff	1.6GHz	10000	32	0.088431
random_seq	0xff	1.6GHz	10000	32	0.08722
random_seq	0xff	1.6GHz	10000	32	0.087838
random_seq	0xff	1.6GHz	10000	64	0.077867
random_seq	0xff	1.6GHz	10000	64	0.082673
random_seq	0xff	1.6GHz	10000	64	0.104366
random_seq	0xff	1.6GHz	10000	64	0.077045
random_seq	0xff	1.6GHz	10000	64	0.077146
random_seq	0xff	1.6GHz	10000	128	0.079664
random_seq	0xff	1.6GHz	10000	128	0.07572
random_seq	0xff	1.6GHz	10000	128	0.070562
random_seq	0xff	1.6GHz	10000	128	0.070512
random_seq	0xff	1.6GHz	10000	128	0.077576
random_seq	0xff	1.6GHz	10000	256	0.076547
random_seq	0xff	1.6GHz	10000	256	0.069009
random_seq	0xff	1.6GHz	10000	256	0.082989
random_seq	0xff	1.6GHz	10000	256	0.081609
random_seq	0xff	1.6GHz	10000	256	0.072958
random_seq	0xff	1.6GHz	10000	512	0.066868
random_seq	0xff	1.6GHz	10000	512	0.0747
random_seq	0xff	1.6GHz	10000	512	0.076661
random_seq	0xff	1.6GHz	10000	512	0.075746
random_seq	0xff	1.6GHz	10000	512	0.072929
random_seq	0xff	1.6GHz	10000	1024	0.099985
random_seq	0xff	1.6GHz	10000	1024	0.081113
random_seq	0xff	1.6GHz	10000	1024	0.098646
random_seq	0xff	1.6GHz	10000	1024	0.117135
random_seq	0xff	1.6GHz	10000	1024	0.093822
random_seq	0xff	1.6GHz	10000	2048	0.116834
random_seq	0xff	1.6GHz	10000	2048	0.116468
random_seq	0xff	1.6GHz	10000	2048	0.128776
random_seq	0xff	1.6GHz	10000	2048	0.127124
random_seq	0xff	1.6GHz	10000	2048	0.121478
random_seq	0xff	1.6GHz	10000	4096	0.144168
random_seq	0xff	1.6GHz	10000	4096	0.125732
random_seq	0xff	1.6GHz	10000	4096	0.201441
random_seq	0xff	1.6GHz	10000	4096	0.125965
random_seq	0xff	1.6GHz	10000	4096	0.261676
random_seq	0xff	1.6GHz	10000	8192	0.136843
random_seq	0xff	1.6GHz	10000	8192	0.136746
random_seq	0xff	1.6GHz	10000	8192	0.203892
random_seq	0xff	1.6GHz	10000	8192	0.13302
random_seq	0xff	1.6GHz	10000	8192	0.141625
random_seq	0xff	1.6GHz	100000	2	1.545486
random_seq	0xff	1.6GHz	100000	2	1.473291
random_seq	0xff	1.6GHz	100000	2	1.486797
random_seq	0xff	1.6GHz	100000	2	1.485739
random_seq	0xff	1.6GHz	100000	2	1.514486
random_seq	0xff	1.6GHz	100000	4	1.482704
random_seq	0xff	1.6GHz	100000	4	1.442902
random_seq	0xff	1.6GHz	100000	4	1.458523
random_seq	0xff	1.6GHz	100000	4	1.44897
random_seq	0xff	1.6GHz	100000	4	1.432487
random_seq	0xff	1.6GHz	100000	8	1.294283
random_seq	0xff	1.6GHz	100000	8	1.331647
random_seq	0xff	1.6GHz	100000	8	1.307136
random_seq	0xff	1.6GHz	100000	8	1.29544
random_seq	0xff	1.6GHz	100000	8	1.316669
random_seq	0xff	1.6GHz	100000	16	1.138224
random_seq	0xff	1.6GHz	100000	16	1.175034
random_seq	0xff	1.6GHz	100000	16	1.135586
random_seq	0xff	1.6GHz	100000	16	1.136098
random_seq	0xff	1.6GHz	100000	16	1.124896
random_seq	0xff	1.6GHz	100000	32	0.988261
random_seq	0xff	1.6GHz	100000	32	0.968068
random_seq	0xff	1.6GHz	100000	32	0.97369
random_seq	0xff	1.6GHz	100000	32	1.002726
random_seq	0xff	1.6GHz	100000	32	0.990066
random_seq	0xff	1.6GHz	100000	64	0.914285
random_seq	0xff	1.6GHz	100000	64	0.892582
random_seq	0xff	1.6GHz	100000	64	0.904445
random_seq	0xff	1.6GHz	100000	64	0.914816
random_seq	0xff	1.6GHz	100000	64	0.882475
random_seq	0xff	1.6GHz	100000	128	0.8266
random_seq	0xff	1.6GHz	100000	128	0.890963
random_seq	0xff	1.6GHz	100000	128	0.918201
random_seq	0xff	1.6GHz	100000	128	0.887218
random_seq	0xff	1.6GHz	100000	128	0.863898
random_seq	0xff	1.6GHz	100000	256	0.831391
random_seq	0xff	1.6GHz	100000	256	0.872119
random_seq	0xff	1.6GHz	100000	256	0.927979
random_seq	0xff	1.6GHz	100000	256	0.847511
random_seq	0xff	1.6GHz	100000	256	0.817405
random_seq	0xff	1.6GHz	100000	512	0.810246
random_seq	0xff	1.6GHz	100000	512	0.920095
random_seq	0xff	1.6GHz	100000	512	0.838078
random_seq	0xff	1.6GHz	100000	512	0.840297
random_seq	0xff	1.6GHz	100000	512	0.923603
random_seq	0xff	1.6GHz	100000	1024	0.836312
random_seq	0xff	1.6GHz	100000	1024	0.923201
random_seq	0xff	1.6GHz	100000	1024	0.848348
random_seq	0xff	1.6GHz	100000	1024	0.905191
random_seq	0xff	1.6GHz	100000	1024	0.892761
random_seq	0xff	1.6GHz	100000	2048	0.989796
random_seq	0xff	1.6GHz	100000	2048	1.057499
random_seq	0xff	1.6GHz	100000	2048	1.031973
random_seq	0xff	1.6GHz	100000	2048	1.000637
random_seq	0xff	1.6GHz	100000	2048	1.012741
random_seq	0xff	1.6GHz	100000	4096	1.286815
random_seq	0xff	1.6GHz	100000	4096	1.218027
random_seq	0xff	1.6GHz	100000	4096	1.529588
random_seq	0xff	1.6GHz	100000	4096	1.510785
random_seq	0xff	1.6GHz	100000	4096	1.232834
random_seq	0xff	1.6GHz	100000	8192	2.746513
random_seq	0xff	1.6GHz	100000	8192	2.752101
random_seq	0xff	1.6GHz	100000	8192	3.097906
random_seq	0xff	1.6GHz	100000	8192	2.543317
random_seq	0xff	1.6GHz	100000	8192	3.461209
random_seq	0xff	1.6GHz	100000	16384	5.89201
random_seq	0xff	1.6GHz	100000	16384	5.675692
random_seq	0xff	1.6GHz	100000	16384	5.623274
random_seq	0xff	1.6GHz	100000	16384	6.430286
random_seq	0xff	1.6GHz	100000	16384	5.591899
random_seq	0xff	1.6GHz	100000	32768	16.57629
random_seq	0xff	1.6GHz	100000	32768	16.996873
random_seq	0xff	1.6GHz	100000	32768	17.909468
random_seq	0xff	1.6GHz	100000	32768	18.433698
random_seq	0xff	1.6GHz	100000	32768	17.778103
random_seq	0xff	1.6GHz	100000	65536	16.882373
random_seq	0xff	1.6GHz	100000	65536	19.11915
random_seq	0xff	1.6GHz	100000	65536	18.313755
random_seq	0xff	1.6GHz	100000	65536	18.714621
random_seq	0xff	1.6GHz	100000	65536	17.466185
