array_type	config	frequency	array_size	lower_limit	elapsed_time
expt_seq	0x69	1.6GHz	10	2	0.011134
expt_seq	0x69	1.6GHz	10	2	0.011705
expt_seq	0x69	1.6GHz	10	2	0.009541
expt_seq	0x69	1.6GHz	10	2	0.010948
expt_seq	0x69	1.6GHz	10	2	0.010973
expt_seq	0x69	1.6GHz	10	4	0.009392
expt_seq	0x69	1.6GHz	10	4	0.009527
expt_seq	0x69	1.6GHz	10	4	0.010037
expt_seq	0x69	1.6GHz	10	4	0.00942
expt_seq	0x69	1.6GHz	10	4	0.009615
expt_seq	0x69	1.6GHz	10	8	0.009391
expt_seq	0x69	1.6GHz	10	8	0.01852
expt_seq	0x69	1.6GHz	10	8	0.011279
expt_seq	0x69	1.6GHz	10	8	0.017519
expt_seq	0x69	1.6GHz	10	8	0.00915
expt_seq	0x69	1.6GHz	100	2	0.013956
expt_seq	0x69	1.6GHz	100	2	0.01334
expt_seq	0x69	1.6GHz	100	2	0.011605
expt_seq	0x69	1.6GHz	100	2	0.012123
expt_seq	0x69	1.6GHz	100	2	0.012795
expt_seq	0x69	1.6GHz	100	4	0.011518
expt_seq	0x69	1.6GHz	100	4	0.011453
expt_seq	0x69	1.6GHz	100	4	0.011036
expt_seq	0x69	1.6GHz	100	4	0.011216
expt_seq	0x69	1.6GHz	100	4	0.011205
expt_seq	0x69	1.6GHz	100	8	0.02097
expt_seq	0x69	1.6GHz	100	8	0.020686
expt_seq	0x69	1.6GHz	100	8	0.011434
expt_seq	0x69	1.6GHz	100	8	0.020226
expt_seq	0x69	1.6GHz	100	8	0.010983
expt_seq	0x69	1.6GHz	100	16	0.010957
expt_seq	0x69	1.6GHz	100	16	0.019286
expt_seq	0x69	1.6GHz	100	16	0.010727
expt_seq	0x69	1.6GHz	100	16	0.010657
expt_seq	0x69	1.6GHz	100	16	0.012798
expt_seq	0x69	1.6GHz	100	32	0.010491
expt_seq	0x69	1.6GHz	100	32	0.010794
expt_seq	0x69	1.6GHz	100	32	0.010136
expt_seq	0x69	1.6GHz	100	32	0.009886
expt_seq	0x69	1.6GHz	100	32	0.019844
expt_seq	0x69	1.6GHz	100	64	0.00961
expt_seq	0x69	1.6GHz	100	64	0.010971
expt_seq	0x69	1.6GHz	100	64	0.012392
expt_seq	0x69	1.6GHz	100	64	0.009638
expt_seq	0x69	1.6GHz	100	64	0.019023
expt_seq	0x69	1.6GHz	1000	2	0.02598
expt_seq	0x69	1.6GHz	1000	2	0.022742
expt_seq	0x69	1.6GHz	1000	2	0.023328
expt_seq	0x69	1.6GHz	1000	2	0.023238
expt_seq	0x69	1.6GHz	1000	2	0.022992
expt_seq	0x69	1.6GHz	1000	4	0.033039
expt_seq	0x69	1.6GHz	1000	4	0.029038
expt_seq	0x69	1.6GHz	1000	4	0.035079
expt_seq	0x69	1.6GHz	1000	4	0.026506
expt_seq	0x69	1.6GHz	1000	4	0.029283
expt_seq	0x69	1.6GHz	1000	8	0.021669
expt_seq	0x69	1.6GHz	1000	8	0.021518
expt_seq	0x69	1.6GHz	1000	8	0.026132
expt_seq	0x69	1.6GHz	1000	8	0.032064
expt_seq	0x69	1.6GHz	1000	8	0.031671
expt_seq	0x69	1.6GHz	1000	16	0.024421
expt_seq	0x69	1.6GHz	1000	16	0.019728
expt_seq	0x69	1.6GHz	1000	16	0.032079
expt_seq	0x69	1.6GHz	1000	16	0.021057
expt_seq	0x69	1.6GHz	1000	16	0.019911
expt_seq	0x69	1.6GHz	1000	32	0.022164
expt_seq	0x69	1.6GHz	1000	32	0.031066
expt_seq	0x69	1.6GHz	1000	32	0.027224
expt_seq	0x69	1.6GHz	1000	32	0.022995
expt_seq	0x69	1.6GHz	1000	32	0.027362
expt_seq	0x69	1.6GHz	1000	64	0.017276
expt_seq	0x69	1.6GHz	1000	64	0.018016
expt_seq	0x69	1.6GHz	1000	64	0.023134
expt_seq	0x69	1.6GHz	1000	64	0.032953
