array_type	config	frequency	array_size	lower_limit	elapsed_time
random_seq	0x69	1.8GHz	10	2	0.011444
random_seq	0x69	1.8GHz	10	2	0.009209
random_seq	0x69	1.8GHz	10	2	0.009281
random_seq	0x69	1.8GHz	10	2	0.00997
random_seq	0x69	1.8GHz	10	2	0.009274
random_seq	0x69	1.8GHz	10	4	0.00941
random_seq	0x69	1.8GHz	10	4	0.009786
random_seq	0x69	1.8GHz	10	4	0.009275
random_seq	0x69	1.8GHz	10	4	0.00927
random_seq	0x69	1.8GHz	10	4	0.009396
random_seq	0x69	1.8GHz	10	8	0.009076
random_seq	0x69	1.8GHz	10	8	0.009108
random_seq	0x69	1.8GHz	10	8	0.00963
random_seq	0x69	1.8GHz	10	8	0.009121
random_seq	0x69	1.8GHz	10	8	0.011317
random_seq	0x69	1.8GHz	100	2	0.011992
random_seq	0x69	1.8GHz	100	2	0.011913
random_seq	0x69	1.8GHz	100	2	0.012219
random_seq	0x69	1.8GHz	100	2	0.011909
random_seq	0x69	1.8GHz	100	2	0.011961
random_seq	0x69	1.8GHz	100	4	0.012162
random_seq	0x69	1.8GHz	100	4	0.01261
random_seq	0x69	1.8GHz	100	4	0.023407
random_seq	0x69	1.8GHz	100	4	0.011735
random_seq	0x69	1.8GHz	100	4	0.01246
random_seq	0x69	1.8GHz	100	8	0.012196
random_seq	0x69	1.8GHz	100	8	0.012927
random_seq	0x69	1.8GHz	100	8	0.01273
random_seq	0x69	1.8GHz	100	8	0.011261
random_seq	0x69	1.8GHz	100	8	0.011341
random_seq	0x69	1.8GHz	100	16	0.013009
random_seq	0x69	1.8GHz	100	16	0.011131
random_seq	0x69	1.8GHz	100	16	0.010873
random_seq	0x69	1.8GHz	100	16	0.023975
random_seq	0x69	1.8GHz	100	16	0.025587
random_seq	0x69	1.8GHz	100	32	0.019987
random_seq	0x69	1.8GHz	100	32	0.010193
random_seq	0x69	1.8GHz	100	32	0.019942
random_seq	0x69	1.8GHz	100	32	0.010268
random_seq	0x69	1.8GHz	100	32	0.010121
random_seq	0x69	1.8GHz	100	64	0.009854
random_seq	0x69	1.8GHz	100	64	0.010597
random_seq	0x69	1.8GHz	100	64	0.00993
random_seq	0x69	1.8GHz	100	64	0.00968
random_seq	0x69	1.8GHz	100	64	0.015497
random_seq	0x69	1.8GHz	1000	2	0.039527
random_seq	0x69	1.8GHz	1000	2	0.029261
random_seq	0x69	1.8GHz	1000	2	0.029553
random_seq	0x69	1.8GHz	1000	2	0.029937
random_seq	0x69	1.8GHz	1000	2	0.033053
random_seq	0x69	1.8GHz	1000	4	0.030963
random_seq	0x69	1.8GHz	1000	4	0.029846
random_seq	0x69	1.8GHz	1000	4	0.030479
random_seq	0x69	1.8GHz	1000	4	0.029423
random_seq	0x69	1.8GHz	1000	4	0.031236
random_seq	0x69	1.8GHz	1000	8	0.033093
random_seq	0x69	1.8GHz	1000	8	0.027733
random_seq	0x69	1.8GHz	1000	8	0.02757
random_seq	0x69	1.8GHz	1000	8	0.035286
random_seq	0x69	1.8GHz	1000	8	0.03122
random_seq	0x69	1.8GHz	1000	16	0.033158
random_seq	0x69	1.8GHz	1000	16	0.033399
random_seq	0x69	1.8GHz	1000	16	0.025704
random_seq	0x69	1.8GHz	1000	16	0.025071
random_seq	0x69	1.8GHz	1000	16	0.022092
random_seq	0x69	1.8GHz	1000	32	0.020509
random_seq	0x69	1.8GHz	1000	32	0.018655
random_seq	0x69	1.8GHz	1000	32	0.018077
random_seq	0x69	1.8GHz	1000	32	0.018334
random_seq	0x69	1.8GHz	1000	32	0.028103
random_seq	0x69	1.8GHz	1000	64	0.023889
random_seq	0x69	1.8GHz	1000	64	0.026913
random_seq	0x69	1.8GHz	1000	64	0.017101
random_seq	0x69	1.8GHz	1000	64	0.028732
random_seq	0x69	1.8GHz	1000	64	0.017643
random_seq	0x69	1.8GHz	1000	128	0.030912
random_seq	0x69	1.8GHz	1000	128	0.029837
random_seq	0x69	1.8GHz	1000	128	0.018338
random_seq	0x69	1.8GHz	1000	128	0.027916
random_seq	0x69	1.8GHz	1000	128	0.019822
random_seq	0x69	1.8GHz	1000	256	0.015472
random_seq	0x69	1.8GHz	1000	256	0.015837
random_seq	0x69	1.8GHz	1000	256	0.016323
random_seq	0x69	1.8GHz	1000	256	0.016476
random_seq	0x69	1.8GHz	1000	256	0.016709
random_seq	0x69	1.8GHz	1000	512	0.02525
random_seq	0x69	1.8GHz	1000	512	0.017761
random_seq	0x69	1.8GHz	1000	512	0.016432
random_seq	0x69	1.8GHz	1000	512	0.016092
random_seq	0x69	1.8GHz	1000	512	0.015821
random_seq	0x69	1.8GHz	10000	2	0.196116
random_seq	0x69	1.8GHz	10000	2	0.208609
random_seq	0x69	1.8GHz	10000	2	0.201688
random_seq	0x69	1.8GHz	10000	2	0.197359
random_seq	0x69	1.8GHz	10000	2	0.215524
random_seq	0x69	1.8GHz	10000	4	0.192278
random_seq	0x69	1.8GHz	10000	4	0.253794
random_seq	0x69	1.8GHz	10000	4	0.233691
random_seq	0x69	1.8GHz	10000	4	0.243654
random_seq	0x69	1.8GHz	10000	4	0.191034
random_seq	0x69	1.8GHz	10000	8	0.158436
random_seq	0x69	1.8GHz	10000	8	0.167348
random_seq	0x69	1.8GHz	10000	8	0.160082
random_seq	0x69	1.8GHz	10000	8	0.184568
random_seq	0x69	1.8GHz	10000	8	0.185695
random_seq	0x69	1.8GHz	10000	16	0.131668
random_seq	0x69	1.8GHz	10000	16	0.154358
random_seq	0x69	1.8GHz	10000	16	0.177225
random_seq	0x69	1.8GHz	10000	16	0.183612
random_seq	0x69	1.8GHz	10000	16	0.174835
random_seq	0x69	1.8GHz	10000	32	0.107463
random_seq	0x69	1.8GHz	10000	32	0.104504
random_seq	0x69	1.8GHz	10000	32	0.117528
random_seq	0x69	1.8GHz	10000	32	0.153824
random_seq	0x69	1.8GHz	10000	32	0.128253
random_seq	0x69	1.8GHz	10000	64	0.092221
random_seq	0x69	1.8GHz	10000	64	0.105355
random_seq	0x69	1.8GHz	10000	64	0.105778
random_seq	0x69	1.8GHz	10000	64	0.136878
random_seq	0x69	1.8GHz	10000	64	0.091951
random_seq	0x69	1.8GHz	10000	128	0.084461
random_seq	0x69	1.8GHz	10000	128	0.148744
random_seq	0x69	1.8GHz	10000	128	0.084826
random_seq	0x69	1.8GHz	10000	128	0.08508
random_seq	0x69	1.8GHz	10000	128	0.130545
random_seq	0x69	1.8GHz	10000	256	0.082928
random_seq	0x69	1.8GHz	10000	256	0.085051
random_seq	0x69	1.8GHz	10000	256	0.109282
random_seq	0x69	1.8GHz	10000	256	0.080985
random_seq	0x69	1.8GHz	10000	256	0.079558
random_seq	0x69	1.8GHz	10000	512	0.081808
random_seq	0x69	1.8GHz	10000	512	0.083414
random_seq	0x69	1.8GHz	10000	512	0.080946
random_seq	0x69	1.8GHz	10000	512	0.090074
random_seq	0x69	1.8GHz	10000	512	0.078754
random_seq	0x69	1.8GHz	10000	1024	0.104131
random_seq	0x69	1.8GHz	10000	1024	0.097841
random_seq	0x69	1.8GHz	10000	1024	0.099455
random_seq	0x69	1.8GHz	10000	1024	0.1522
random_seq	0x69	1.8GHz	10000	1024	0.099258
