array_type	config	frequency	array_size	lower_limit	elapsed_time
expt_seq	0xf0	1.6GHz	10000	8	0.113524
expt_seq	0xf0	1.6GHz	10000	8	0.114034
expt_seq	0xf0	1.6GHz	10000	8	0.112417
expt_seq	0xf0	1.6GHz	10000	8	0.112349
expt_seq	0xf0	1.6GHz	10000	8	0.115034
expt_seq	0xf0	1.6GHz	10000	16	0.096084
expt_seq	0xf0	1.6GHz	10000	16	0.095229
expt_seq	0xf0	1.6GHz	10000	16	0.099564
expt_seq	0xf0	1.6GHz	10000	16	0.104003
expt_seq	0xf0	1.6GHz	10000	16	0.098017
expt_seq	0xf0	1.6GHz	10000	32	0.08867
expt_seq	0xf0	1.6GHz	10000	32	0.08708
expt_seq	0xf0	1.6GHz	10000	32	0.084354
expt_seq	0xf0	1.6GHz	10000	32	0.08548
expt_seq	0xf0	1.6GHz	10000	32	0.086531
expt_seq	0xf0	1.6GHz	10000	64	0.079557
expt_seq	0xf0	1.6GHz	10000	64	0.078276
expt_seq	0xf0	1.6GHz	10000	64	0.078064
expt_seq	0xf0	1.6GHz	10000	64	0.083196
expt_seq	0xf0	1.6GHz	10000	64	0.078824
expt_seq	0xf0	1.6GHz	10000	128	0.071113
expt_seq	0xf0	1.6GHz	10000	128	0.079337
expt_seq	0xf0	1.6GHz	10000	128	0.074321
expt_seq	0xf0	1.6GHz	10000	128	0.073873
expt_seq	0xf0	1.6GHz	10000	128	0.074186
expt_seq	0xf0	1.6GHz	10000	256	0.072442
expt_seq	0xf0	1.6GHz	10000	256	0.072957
expt_seq	0xf0	1.6GHz	10000	256	0.071063
expt_seq	0xf0	1.6GHz	10000	256	0.07995
expt_seq	0xf0	1.6GHz	10000	256	0.074598
expt_seq	0xf0	1.6GHz	10000	512	0.070683
expt_seq	0xf0	1.6GHz	10000	512	0.073684
expt_seq	0xf0	1.6GHz	10000	512	0.070798
expt_seq	0xf0	1.6GHz	10000	512	0.069867
expt_seq	0xf0	1.6GHz	10000	512	0.072014
expt_seq	0xf0	1.6GHz	10000	1024	0.083175
expt_seq	0xf0	1.6GHz	10000	1024	0.084296
expt_seq	0xf0	1.6GHz	10000	1024	0.096597
expt_seq	0xf0	1.6GHz	10000	1024	0.093242
expt_seq	0xf0	1.6GHz	10000	1024	0.08403
expt_seq	0xf0	1.6GHz	10000	2048	0.105266
expt_seq	0xf0	1.6GHz	10000	2048	0.101535
expt_seq	0xf0	1.6GHz	10000	2048	0.113051
expt_seq	0xf0	1.6GHz	10000	2048	0.1142
expt_seq	0xf0	1.6GHz	10000	2048	0.10096
expt_seq	0xf0	1.6GHz	10000	4096	0.222409
expt_seq	0xf0	1.6GHz	10000	4096	0.23199
expt_seq	0xf0	1.6GHz	10000	4096	0.2297
expt_seq	0xf0	1.6GHz	10000	4096	0.23095
expt_seq	0xf0	1.6GHz	10000	4096	0.222615
expt_seq	0xf0	1.6GHz	10000	8192	0.963301
expt_seq	0xf0	1.6GHz	10000	8192	0.955082
expt_seq	0xf0	1.6GHz	10000	8192	0.942285
expt_seq	0xf0	1.6GHz	10000	8192	0.938321
expt_seq	0xf0	1.6GHz	10000	8192	0.943799
expt_seq	0xf0	1.6GHz	100000	2	1.456438
expt_seq	0xf0	1.6GHz	100000	2	1.50628
expt_seq	0xf0	1.6GHz	100000	2	1.40735
expt_seq	0xf0	1.6GHz	100000	2	1.41026
expt_seq	0xf0	1.6GHz	100000	2	1.481638
expt_seq	0xf0	1.6GHz	100000	4	1.391019
expt_seq	0xf0	1.6GHz	100000	4	1.357444
expt_seq	0xf0	1.6GHz	100000	4	1.351697
expt_seq	0xf0	1.6GHz	100000	4	1.426485
expt_seq	0xf0	1.6GHz	100000	4	1.485758
expt_seq	0xf0	1.6GHz	100000	8	1.294737
