array_type	config	frequency	array_size	lower_limit	elapsed_time
random_seq	0xff	1.8GHz	10000	16	0.111346
random_seq	0xff	1.8GHz	10000	16	0.102918
random_seq	0xff	1.8GHz	10000	32	0.090093
random_seq	0xff	1.8GHz	10000	32	0.085554
random_seq	0xff	1.8GHz	10000	32	0.087363
random_seq	0xff	1.8GHz	10000	32	0.087767
random_seq	0xff	1.8GHz	10000	32	0.09095
random_seq	0xff	1.8GHz	10000	64	0.074202
random_seq	0xff	1.8GHz	10000	64	0.077642
random_seq	0xff	1.8GHz	10000	64	0.082861
random_seq	0xff	1.8GHz	10000	64	0.080457
random_seq	0xff	1.8GHz	10000	64	0.07721
random_seq	0xff	1.8GHz	10000	128	0.074225
random_seq	0xff	1.8GHz	10000	128	0.070365
random_seq	0xff	1.8GHz	10000	128	0.068878
random_seq	0xff	1.8GHz	10000	128	0.072012
random_seq	0xff	1.8GHz	10000	128	0.068414
random_seq	0xff	1.8GHz	10000	256	0.091506
random_seq	0xff	1.8GHz	10000	256	0.071299
random_seq	0xff	1.8GHz	10000	256	0.083816
random_seq	0xff	1.8GHz	10000	256	0.074795
random_seq	0xff	1.8GHz	10000	256	0.075305
random_seq	0xff	1.8GHz	10000	512	0.070982
random_seq	0xff	1.8GHz	10000	512	0.068339
random_seq	0xff	1.8GHz	10000	512	0.06899
random_seq	0xff	1.8GHz	10000	512	0.075668
random_seq	0xff	1.8GHz	10000	512	0.076547
random_seq	0xff	1.8GHz	10000	1024	0.091373
random_seq	0xff	1.8GHz	10000	1024	0.081531
random_seq	0xff	1.8GHz	10000	1024	0.101288
random_seq	0xff	1.8GHz	10000	1024	0.09844
random_seq	0xff	1.8GHz	10000	1024	0.093106
random_seq	0xff	1.8GHz	10000	2048	0.128462
random_seq	0xff	1.8GHz	10000	2048	0.128962
random_seq	0xff	1.8GHz	10000	2048	0.218506
random_seq	0xff	1.8GHz	10000	2048	0.130739
random_seq	0xff	1.8GHz	10000	2048	0.114287
random_seq	0xff	1.8GHz	10000	4096	0.20638
random_seq	0xff	1.8GHz	10000	4096	0.201184
random_seq	0xff	1.8GHz	10000	4096	0.128648
random_seq	0xff	1.8GHz	10000	4096	0.130613
random_seq	0xff	1.8GHz	10000	4096	0.204518
random_seq	0xff	1.8GHz	10000	8192	0.193077
random_seq	0xff	1.8GHz	10000	8192	0.127375
random_seq	0xff	1.8GHz	10000	8192	0.26816
random_seq	0xff	1.8GHz	10000	8192	0.199954
random_seq	0xff	1.8GHz	10000	8192	0.14057
random_seq	0xff	1.8GHz	100000	2	1.480916
random_seq	0xff	1.8GHz	100000	2	1.504079
random_seq	0xff	1.8GHz	100000	2	1.460697
random_seq	0xff	1.8GHz	100000	2	1.47286
random_seq	0xff	1.8GHz	100000	2	1.505295
random_seq	0xff	1.8GHz	100000	4	1.446097
random_seq	0xff	1.8GHz	100000	4	1.451057
random_seq	0xff	1.8GHz	100000	4	1.451806
random_seq	0xff	1.8GHz	100000	4	1.422738
random_seq	0xff	1.8GHz	100000	4	1.46159
random_seq	0xff	1.8GHz	100000	8	1.335313
random_seq	0xff	1.8GHz	100000	8	1.301161
random_seq	0xff	1.8GHz	100000	8	1.322009
random_seq	0xff	1.8GHz	100000	8	1.312527
random_seq	0xff	1.8GHz	100000	8	1.315413
random_seq	0xff	1.8GHz	100000	16	1.158278
random_seq	0xff	1.8GHz	100000	16	1.150717
random_seq	0xff	1.8GHz	100000	16	1.126453
random_seq	0xff	1.8GHz	100000	16	1.135015
random_seq	0xff	1.8GHz	100000	16	1.146084
random_seq	0xff	1.8GHz	100000	32	0.979368
random_seq	0xff	1.8GHz	100000	32	0.998189
random_seq	0xff	1.8GHz	100000	32	1.045328
random_seq	0xff	1.8GHz	100000	32	0.963051
random_seq	0xff	1.8GHz	100000	32	0.990408
random_seq	0xff	1.8GHz	100000	64	0.946984
random_seq	0xff	1.8GHz	100000	64	0.969639
random_seq	0xff	1.8GHz	100000	64	0.959594
random_seq	0xff	1.8GHz	100000	64	0.929384
random_seq	0xff	1.8GHz	100000	64	0.889471
random_seq	0xff	1.8GHz	100000	128	0.872924
random_seq	0xff	1.8GHz	100000	128	0.837242
random_seq	0xff	1.8GHz	100000	128	0.871208
random_seq	0xff	1.8GHz	100000	128	0.905171
random_seq	0xff	1.8GHz	100000	128	0.844069
random_seq	0xff	1.8GHz	100000	256	0.872682
random_seq	0xff	1.8GHz	100000	256	0.900718
random_seq	0xff	1.8GHz	100000	256	0.882576
random_seq	0xff	1.8GHz	100000	256	0.85572
random_seq	0xff	1.8GHz	100000	256	0.887011
random_seq	0xff	1.8GHz	100000	512	0.847863
random_seq	0xff	1.8GHz	100000	512	0.845196
random_seq	0xff	1.8GHz	100000	512	0.878514
random_seq	0xff	1.8GHz	100000	512	0.858167
random_seq	0xff	1.8GHz	100000	512	0.84362
random_seq	0xff	1.8GHz	100000	1024	0.897743
random_seq	0xff	1.8GHz	100000	1024	0.901605
random_seq	0xff	1.8GHz	100000	1024	0.877367
random_seq	0xff	1.8GHz	100000	1024	0.934103
random_seq	0xff	1.8GHz	100000	1024	0.900829
random_seq	0xff	1.8GHz	100000	2048	1.008085
random_seq	0xff	1.8GHz	100000	2048	1.098761
random_seq	0xff	1.8GHz	100000	2048	1.002892
random_seq	0xff	1.8GHz	100000	2048	0.997387
random_seq	0xff	1.8GHz	100000	2048	1.05446
random_seq	0xff	1.8GHz	100000	4096	1.470203
random_seq	0xff	1.8GHz	100000	4096	1.451732
random_seq	0xff	1.8GHz	100000	4096	1.272738
random_seq	0xff	1.8GHz	100000	4096	1.574595
random_seq	0xff	1.8GHz	100000	4096	1.238392
random_seq	0xff	1.8GHz	100000	8192	3.2431
random_seq	0xff	1.8GHz	100000	8192	2.514906
random_seq	0xff	1.8GHz	100000	8192	2.65018
random_seq	0xff	1.8GHz	100000	8192	2.470227
random_seq	0xff	1.8GHz	100000	8192	2.440542
random_seq	0xff	1.8GHz	100000	16384	5.782126
random_seq	0xff	1.8GHz	100000	16384	6.032354
random_seq	0xff	1.8GHz	100000	16384	6.056258
random_seq	0xff	1.8GHz	100000	16384	6.131905
random_seq	0xff	1.8GHz	100000	16384	6.242633
random_seq	0xff	1.8GHz	100000	32768	18.08634
random_seq	0xff	1.8GHz	100000	32768	18.134229
random_seq	0xff	1.8GHz	100000	32768	18.582986
random_seq	0xff	1.8GHz	100000	32768	17.63822
random_seq	0xff	1.8GHz	100000	32768	17.625075
random_seq	0xff	1.8GHz	100000	65536	16.736929
random_seq	0xff	1.8GHz	100000	65536	17.415034
random_seq	0xff	1.8GHz	100000	65536	19.099652
random_seq	0xff	1.8GHz	100000	65536	17.762386
random_seq	0xff	1.8GHz	100000	65536	17.177002
