array_type	config	frequency	array_size	lower_limit	elapsed_time
expt_seq	0x09	1.6GHz	1000	64	0.035725
expt_seq	0x09	1.6GHz	1000	128	0.038028
expt_seq	0x09	1.6GHz	1000	128	0.038164
expt_seq	0x09	1.6GHz	1000	128	0.034801
expt_seq	0x09	1.6GHz	1000	128	0.034923
expt_seq	0x09	1.6GHz	1000	128	0.035545
expt_seq	0x09	1.6GHz	1000	256	0.03421
expt_seq	0x09	1.6GHz	1000	256	0.038129
expt_seq	0x09	1.6GHz	1000	256	0.034876
expt_seq	0x09	1.6GHz	1000	256	0.037713
expt_seq	0x09	1.6GHz	1000	256	0.033728
expt_seq	0x09	1.6GHz	1000	512	0.036125
expt_seq	0x09	1.6GHz	1000	512	0.032799
expt_seq	0x09	1.6GHz	1000	512	0.033
expt_seq	0x09	1.6GHz	1000	512	0.032794
expt_seq	0x09	1.6GHz	1000	512	0.032728
expt_seq	0x09	1.6GHz	10000	2	0.428746
expt_seq	0x09	1.6GHz	10000	2	0.431781
expt_seq	0x09	1.6GHz	10000	2	0.434108
expt_seq	0x09	1.6GHz	10000	2	0.435972
expt_seq	0x09	1.6GHz	10000	2	0.434369
expt_seq	0x09	1.6GHz	10000	4	0.391999
expt_seq	0x09	1.6GHz	10000	4	0.401995
expt_seq	0x09	1.6GHz	10000	4	0.392781
expt_seq	0x09	1.6GHz	10000	4	0.394986
expt_seq	0x09	1.6GHz	10000	4	0.394171
expt_seq	0x09	1.6GHz	10000	8	0.345279
expt_seq	0x09	1.6GHz	10000	8	0.337277
expt_seq	0x09	1.6GHz	10000	8	0.33865
expt_seq	0x09	1.6GHz	10000	8	0.34025
expt_seq	0x09	1.6GHz	10000	8	0.339785
expt_seq	0x09	1.6GHz	10000	16	0.291568
expt_seq	0x09	1.6GHz	10000	16	0.291259
expt_seq	0x09	1.6GHz	10000	16	0.289746
expt_seq	0x09	1.6GHz	10000	16	0.288692
expt_seq	0x09	1.6GHz	10000	16	0.292198
expt_seq	0x09	1.6GHz	10000	32	0.258199
expt_seq	0x09	1.6GHz	10000	32	0.260587
expt_seq	0x09	1.6GHz	10000	32	0.253212
expt_seq	0x09	1.6GHz	10000	32	0.25475
expt_seq	0x09	1.6GHz	10000	32	0.258014
expt_seq	0x09	1.6GHz	10000	64	0.228526
expt_seq	0x09	1.6GHz	10000	64	0.22518
expt_seq	0x09	1.6GHz	10000	64	0.225195
expt_seq	0x09	1.6GHz	10000	64	0.223539
expt_seq	0x09	1.6GHz	10000	64	0.230292
expt_seq	0x09	1.6GHz	10000	128	0.212693
expt_seq	0x09	1.6GHz	10000	128	0.211989
expt_seq	0x09	1.6GHz	10000	128	0.209473
expt_seq	0x09	1.6GHz	10000	128	0.209329
expt_seq	0x09	1.6GHz	10000	128	0.211515
expt_seq	0x09	1.6GHz	10000	256	0.202358
expt_seq	0x09	1.6GHz	10000	256	0.199127
expt_seq	0x09	1.6GHz	10000	256	0.197982
expt_seq	0x09	1.6GHz	10000	256	0.201859
expt_seq	0x09	1.6GHz	10000	256	0.197003
expt_seq	0x09	1.6GHz	10000	512	0.216398
expt_seq	0x09	1.6GHz	10000	512	0.217256
expt_seq	0x09	1.6GHz	10000	512	0.214565
expt_seq	0x09	1.6GHz	10000	512	0.214838
expt_seq	0x09	1.6GHz	10000	512	0.219475
expt_seq	0x09	1.6GHz	10000	1024	0.24756
expt_seq	0x09	1.6GHz	10000	1024	0.248679
expt_seq	0x09	1.6GHz	10000	1024	0.249179
expt_seq	0x09	1.6GHz	10000	1024	0.254756
expt_seq	0x09	1.6GHz	10000	1024	0.246847
expt_seq	0x09	1.6GHz	10000	2048	0.469007
expt_seq	0x09	1.6GHz	10000	2048	0.467261
expt_seq	0x09	1.6GHz	10000	2048	0.471739
expt_seq	0x09	1.6GHz	10000	2048	0.432761
expt_seq	0x09	1.6GHz	10000	2048	0.452212
expt_seq	0x09	1.6GHz	10000	4096	0.710961
expt_seq	0x09	1.6GHz	10000	4096	0.769717
expt_seq	0x09	1.6GHz	10000	4096	0.79003
expt_seq	0x09	1.6GHz	10000	4096	0.769394
expt_seq	0x09	1.6GHz	10000	4096	0.709901
expt_seq	0x09	1.6GHz	10000	8192	2.466464
expt_seq	0x09	1.6GHz	10000	8192	2.463961
expt_seq	0x09	1.6GHz	10000	8192	2.467151
expt_seq	0x09	1.6GHz	10000	8192	2.479696
expt_seq	0x09	1.6GHz	10000	8192	2.458727
expt_seq	0x09	1.6GHz	100000	2	5.913277
expt_seq	0x09	1.6GHz	100000	2	6.032229
expt_seq	0x09	1.6GHz	100000	2	6.015524
expt_seq	0x09	1.6GHz	100000	2	5.928038
expt_seq	0x09	1.6GHz	100000	2	6.042311
expt_seq	0x09	1.6GHz	100000	4	5.62397
expt_seq	0x09	1.6GHz	100000	4	5.698734
expt_seq	0x09	1.6GHz	100000	4	5.65553
expt_seq	0x09	1.6GHz	100000	4	5.792597
expt_seq	0x09	1.6GHz	100000	4	5.654458
expt_seq	0x09	1.6GHz	100000	8	5.182168
expt_seq	0x09	1.6GHz	100000	8	5.160722
expt_seq	0x09	1.6GHz	100000	8	5.234241
expt_seq	0x09	1.6GHz	100000	8	5.295078
expt_seq	0x09	1.6GHz	100000	8	5.173957
expt_seq	0x09	1.6GHz	100000	16	4.787598
expt_seq	0x09	1.6GHz	100000	16	4.645661
expt_seq	0x09	1.6GHz	100000	16	4.850986
expt_seq	0x09	1.6GHz	100000	16	4.698752
expt_seq	0x09	1.6GHz	100000	16	4.767449
expt_seq	0x09	1.6GHz	100000	32	4.517276
expt_seq	0x09	1.6GHz	100000	32	4.618858
expt_seq	0x09	1.6GHz	100000	32	4.420573
expt_seq	0x09	1.6GHz	100000	32	4.4935
expt_seq	0x09	1.6GHz	100000	32	4.461638
expt_seq	0x09	1.6GHz	100000	64	4.206575
expt_seq	0x09	1.6GHz	100000	64	4.23409
expt_seq	0x09	1.6GHz	100000	64	4.214309
expt_seq	0x09	1.6GHz	100000	64	4.219809
expt_seq	0x09	1.6GHz	100000	64	4.24644
expt_seq	0x09	1.6GHz	100000	128	4.02325
expt_seq	0x09	1.6GHz	100000	128	3.977633
expt_seq	0x09	1.6GHz	100000	128	4.004432
expt_seq	0x09	1.6GHz	100000	128	4.051818
expt_seq	0x09	1.6GHz	100000	128	4.098671
expt_seq	0x09	1.6GHz	100000	256	4.087507
expt_seq	0x09	1.6GHz	100000	256	3.931299
expt_seq	0x09	1.6GHz	100000	256	4.021477
expt_seq	0x09	1.6GHz	100000	256	3.969497
expt_seq	0x09	1.6GHz	100000	256	4.03347
expt_seq	0x09	1.6GHz	100000	512	4.035751
expt_seq	0x09	1.6GHz	100000	512	3.966586
expt_seq	0x09	1.6GHz	100000	512	4.072445
expt_seq	0x09	1.6GHz	100000	512	4.071838
expt_seq	0x09	1.6GHz	100000	512	4.148614
expt_seq	0x09	1.6GHz	100000	1024	4.395544
expt_seq	0x09	1.6GHz	100000	1024	4.319845
expt_seq	0x09	1.6GHz	100000	1024	4.33412
expt_seq	0x09	1.6GHz	100000	1024	4.365834
expt_seq	0x09	1.6GHz	100000	1024	4.456013
expt_seq	0x09	1.6GHz	100000	2048	5.374851
expt_seq	0x09	1.6GHz	100000	2048	5.21155
expt_seq	0x09	1.6GHz	100000	2048	5.241668
expt_seq	0x09	1.6GHz	100000	2048	5.39352
expt_seq	0x09	1.6GHz	100000	2048	5.340015
expt_seq	0x09	1.6GHz	100000	4096	7.561247
expt_seq	0x09	1.6GHz	100000	4096	7.550159
expt_seq	0x09	1.6GHz	100000	4096	7.629501
expt_seq	0x09	1.6GHz	100000	4096	7.613076
expt_seq	0x09	1.6GHz	100000	4096	7.554973
expt_seq	0x09	1.6GHz	100000	8192	15.189577
expt_seq	0x09	1.6GHz	100000	8192	15.213101
expt_seq	0x09	1.6GHz	100000	8192	15.023736
expt_seq	0x09	1.6GHz	100000	8192	15.001091
expt_seq	0x09	1.6GHz	100000	8192	15.025959
expt_seq	0x09	1.6GHz	100000	16384	22.479497
expt_seq	0x09	1.6GHz	100000	16384	21.865855
expt_seq	0x09	1.6GHz	100000	16384	22.51024
expt_seq	0x09	1.6GHz	100000	16384	21.603242
expt_seq	0x09	1.6GHz	100000	16384	22.567935
expt_seq	0x09	1.6GHz	100000	32768	42.512339
expt_seq	0x09	1.6GHz	100000	32768	42.509826
expt_seq	0x09	1.6GHz	100000	32768	43.4567
expt_seq	0x09	1.6GHz	100000	32768	42.712497
expt_seq	0x09	1.6GHz	100000	32768	42.777431
expt_seq	0x09	1.6GHz	100000	65536	104.628554
expt_seq	0x09	1.6GHz	100000	65536	104.644972
expt_seq	0x09	1.6GHz	100000	65536	105.149343
expt_seq	0x09	1.6GHz	100000	65536	105.139355
expt_seq	0x09	1.6GHz	100000	65536	105.365634
