array_type	config	frequency	array_size	lower_limit	elapsed_time
expt_seq	0xff	1.8GHz	10000	256	0.06546
expt_seq	0xff	1.8GHz	10000	256	0.087171
expt_seq	0xff	1.8GHz	10000	256	0.064481
expt_seq	0xff	1.8GHz	10000	256	0.068971
expt_seq	0xff	1.8GHz	10000	256	0.06295
expt_seq	0xff	1.8GHz	10000	512	0.076382
expt_seq	0xff	1.8GHz	10000	512	0.067919
expt_seq	0xff	1.8GHz	10000	512	0.092927
expt_seq	0xff	1.8GHz	10000	512	0.091955
expt_seq	0xff	1.8GHz	10000	512	0.10697
expt_seq	0xff	1.8GHz	10000	1024	0.090359
expt_seq	0xff	1.8GHz	10000	1024	0.094089
expt_seq	0xff	1.8GHz	10000	1024	0.094773
expt_seq	0xff	1.8GHz	10000	1024	0.093554
expt_seq	0xff	1.8GHz	10000	1024	0.088511
expt_seq	0xff	1.8GHz	10000	2048	0.107257
expt_seq	0xff	1.8GHz	10000	2048	0.117593
expt_seq	0xff	1.8GHz	10000	2048	0.115842
expt_seq	0xff	1.8GHz	10000	2048	0.113674
expt_seq	0xff	1.8GHz	10000	2048	0.130164
expt_seq	0xff	1.8GHz	10000	4096	0.454385
expt_seq	0xff	1.8GHz	10000	4096	0.22371
expt_seq	0xff	1.8GHz	10000	4096	0.451218
expt_seq	0xff	1.8GHz	10000	4096	0.45402
expt_seq	0xff	1.8GHz	10000	4096	0.456409
expt_seq	0xff	1.8GHz	10000	8192	0.453582
expt_seq	0xff	1.8GHz	10000	8192	0.453964
expt_seq	0xff	1.8GHz	10000	8192	0.453464
expt_seq	0xff	1.8GHz	10000	8192	0.453603
expt_seq	0xff	1.8GHz	10000	8192	0.241443
expt_seq	0xff	1.8GHz	100000	2	0.937553
expt_seq	0xff	1.8GHz	100000	2	1.027215
expt_seq	0xff	1.8GHz	100000	2	0.939766
expt_seq	0xff	1.8GHz	100000	2	0.908627
expt_seq	0xff	1.8GHz	100000	2	0.999645
expt_seq	0xff	1.8GHz	100000	4	0.958963
expt_seq	0xff	1.8GHz	100000	4	0.983191
expt_seq	0xff	1.8GHz	100000	4	0.885573
expt_seq	0xff	1.8GHz	100000	4	0.896917
expt_seq	0xff	1.8GHz	100000	4	0.897743
expt_seq	0xff	1.8GHz	100000	8	0.881236
expt_seq	0xff	1.8GHz	100000	8	0.832491
expt_seq	0xff	1.8GHz	100000	8	0.861771
expt_seq	0xff	1.8GHz	100000	8	0.823332
expt_seq	0xff	1.8GHz	100000	8	0.851027
expt_seq	0xff	1.8GHz	100000	16	0.93009
expt_seq	0xff	1.8GHz	100000	16	0.872347
expt_seq	0xff	1.8GHz	100000	16	0.882331
expt_seq	0xff	1.8GHz	100000	16	0.834674
expt_seq	0xff	1.8GHz	100000	16	0.863278
expt_seq	0xff	1.8GHz	100000	32	0.75466
expt_seq	0xff	1.8GHz	100000	32	0.737493
expt_seq	0xff	1.8GHz	100000	32	0.765797
expt_seq	0xff	1.8GHz	100000	32	0.746163
expt_seq	0xff	1.8GHz	100000	32	0.73151
expt_seq	0xff	1.8GHz	100000	64	0.759985
expt_seq	0xff	1.8GHz	100000	64	0.675278
expt_seq	0xff	1.8GHz	100000	64	0.739628
expt_seq	0xff	1.8GHz	100000	64	0.750541
expt_seq	0xff	1.8GHz	100000	64	0.716175
expt_seq	0xff	1.8GHz	100000	128	0.666258
expt_seq	0xff	1.8GHz	100000	128	0.751488
expt_seq	0xff	1.8GHz	100000	128	0.649014
expt_seq	0xff	1.8GHz	100000	128	0.695463
expt_seq	0xff	1.8GHz	100000	128	0.772685
expt_seq	0xff	1.8GHz	100000	256	0.662649
expt_seq	0xff	1.8GHz	100000	256	0.698549
expt_seq	0xff	1.8GHz	100000	256	0.75013
expt_seq	0xff	1.8GHz	100000	256	0.682013
expt_seq	0xff	1.8GHz	100000	256	0.716207
expt_seq	0xff	1.8GHz	100000	512	0.643439
expt_seq	0xff	1.8GHz	100000	512	0.655537
expt_seq	0xff	1.8GHz	100000	512	0.698755
expt_seq	0xff	1.8GHz	100000	512	0.772248
expt_seq	0xff	1.8GHz	100000	512	0.727393
expt_seq	0xff	1.8GHz	100000	1024	0.737128
expt_seq	0xff	1.8GHz	100000	1024	0.679875
expt_seq	0xff	1.8GHz	100000	1024	0.692657
expt_seq	0xff	1.8GHz	100000	1024	0.677045
expt_seq	0xff	1.8GHz	100000	1024	0.686048
expt_seq	0xff	1.8GHz	100000	2048	0.910078
expt_seq	0xff	1.8GHz	100000	2048	0.85828
expt_seq	0xff	1.8GHz	100000	2048	0.814965
expt_seq	0xff	1.8GHz	100000	2048	0.86701
expt_seq	0xff	1.8GHz	100000	2048	0.91419
expt_seq	0xff	1.8GHz	100000	4096	1.166298
expt_seq	0xff	1.8GHz	100000	4096	1.117864
expt_seq	0xff	1.8GHz	100000	4096	1.345152
expt_seq	0xff	1.8GHz	100000	4096	1.168307
expt_seq	0xff	1.8GHz	100000	4096	1.180252
expt_seq	0xff	1.8GHz	100000	8192	2.644672
expt_seq	0xff	1.8GHz	100000	8192	2.65054
expt_seq	0xff	1.8GHz	100000	8192	2.318342
expt_seq	0xff	1.8GHz	100000	8192	2.547776
expt_seq	0xff	1.8GHz	100000	8192	2.192638
expt_seq	0xff	1.8GHz	100000	16384	4.196976
expt_seq	0xff	1.8GHz	100000	16384	3.955383
expt_seq	0xff	1.8GHz	100000	16384	3.761394
expt_seq	0xff	1.8GHz	100000	16384	3.82857
expt_seq	0xff	1.8GHz	100000	16384	4.204119
expt_seq	0xff	1.8GHz	100000	32768	19.866178
expt_seq	0xff	1.8GHz	100000	32768	18.135904
expt_seq	0xff	1.8GHz	100000	32768	18.510649
expt_seq	0xff	1.8GHz	100000	32768	18.899255
expt_seq	0xff	1.8GHz	100000	32768	19.076655
expt_seq	0xff	1.8GHz	100000	65536	19.180128
expt_seq	0xff	1.8GHz	100000	65536	18.927347
expt_seq	0xff	1.8GHz	100000	65536	19.148162
expt_seq	0xff	1.8GHz	100000	65536	19.084779
expt_seq	0xff	1.8GHz	100000	65536	19.013307
