array_type	config	frequency	array_size	lower_limit	elapsed_time
expt_seq	0x09	1.8GHz	10	2	0.01922
expt_seq	0x09	1.8GHz	10	2	0.019486
expt_seq	0x09	1.8GHz	10	2	0.019252
expt_seq	0x09	1.8GHz	10	2	0.019092
expt_seq	0x09	1.8GHz	10	2	0.019233
expt_seq	0x09	1.8GHz	10	4	0.022107
expt_seq	0x09	1.8GHz	10	4	0.018975
expt_seq	0x09	1.8GHz	10	4	0.019
expt_seq	0x09	1.8GHz	10	4	0.021585
expt_seq	0x09	1.8GHz	10	4	0.02235
expt_seq	0x09	1.8GHz	10	8	0.021652
expt_seq	0x09	1.8GHz	10	8	0.018394
expt_seq	0x09	1.8GHz	10	8	0.021351
expt_seq	0x09	1.8GHz	10	8	0.018525
expt_seq	0x09	1.8GHz	10	8	0.018375
expt_seq	0x09	1.8GHz	100	2	0.023508
expt_seq	0x09	1.8GHz	100	2	0.023097
expt_seq	0x09	1.8GHz	100	2	0.026583
expt_seq	0x09	1.8GHz	100	2	0.023264
expt_seq	0x09	1.8GHz	100	2	0.026644
expt_seq	0x09	1.8GHz	100	4	0.022968
expt_seq	0x09	1.8GHz	100	4	0.026189
expt_seq	0x09	1.8GHz	100	4	0.024509
expt_seq	0x09	1.8GHz	100	4	0.027168
expt_seq	0x09	1.8GHz	100	4	0.022929
expt_seq	0x09	1.8GHz	100	8	0.022442
expt_seq	0x09	1.8GHz	100	8	0.022194
expt_seq	0x09	1.8GHz	100	8	0.022053
expt_seq	0x09	1.8GHz	100	8	0.022181
expt_seq	0x09	1.8GHz	100	8	0.022112
expt_seq	0x09	1.8GHz	100	16	0.021555
expt_seq	0x09	1.8GHz	100	16	0.021806
expt_seq	0x09	1.8GHz	100	16	0.021428
expt_seq	0x09	1.8GHz	100	16	0.021498
expt_seq	0x09	1.8GHz	100	16	0.02151
expt_seq	0x09	1.8GHz	100	32	0.020212
expt_seq	0x09	1.8GHz	100	32	0.020154
expt_seq	0x09	1.8GHz	100	32	0.020453
expt_seq	0x09	1.8GHz	100	32	0.023041
expt_seq	0x09	1.8GHz	100	32	0.020318
expt_seq	0x09	1.8GHz	100	64	0.023276
expt_seq	0x09	1.8GHz	100	64	0.020153
expt_seq	0x09	1.8GHz	100	64	0.019995
expt_seq	0x09	1.8GHz	100	64	0.019934
expt_seq	0x09	1.8GHz	100	64	0.019864
expt_seq	0x09	1.8GHz	1000	2	0.058768
expt_seq	0x09	1.8GHz	1000	2	0.055918
expt_seq	0x09	1.8GHz	1000	2	0.058462
expt_seq	0x09	1.8GHz	1000	2	0.055339
expt_seq	0x09	1.8GHz	1000	2	0.056142
expt_seq	0x09	1.8GHz	1000	4	0.055363
expt_seq	0x09	1.8GHz	1000	4	0.055656
expt_seq	0x09	1.8GHz	1000	4	0.051937
expt_seq	0x09	1.8GHz	1000	4	0.054421
expt_seq	0x09	1.8GHz	1000	4	0.052096
expt_seq	0x09	1.8GHz	1000	8	0.046707
expt_seq	0x09	1.8GHz	1000	8	0.046994
expt_seq	0x09	1.8GHz	1000	8	0.046716
expt_seq	0x09	1.8GHz	1000	8	0.046756
expt_seq	0x09	1.8GHz	1000	8	0.049973
expt_seq	0x09	1.8GHz	1000	16	0.042526
expt_seq	0x09	1.8GHz	1000	16	0.046431
expt_seq	0x09	1.8GHz	1000	16	0.043422
expt_seq	0x09	1.8GHz	1000	16	0.043013
expt_seq	0x09	1.8GHz	1000	16	0.043212
expt_seq	0x09	1.8GHz	1000	32	0.038723
expt_seq	0x09	1.8GHz	1000	32	0.039382
expt_seq	0x09	1.8GHz	1000	32	0.042147
expt_seq	0x09	1.8GHz	1000	32	0.039836
expt_seq	0x09	1.8GHz	1000	32	0.042104
expt_seq	0x09	1.8GHz	1000	64	0.035448
expt_seq	0x09	1.8GHz	1000	64	0.035759
expt_seq	0x09	1.8GHz	1000	64	0.039566
expt_seq	0x09	1.8GHz	1000	64	0.040946
expt_seq	0x09	1.8GHz	1000	64	0.039511
expt_seq	0x09	1.8GHz	1000	128	0.035021
expt_seq	0x09	1.8GHz	1000	128	0.035891
expt_seq	0x09	1.8GHz	1000	128	0.038224
expt_seq	0x09	1.8GHz	1000	128	0.035506
expt_seq	0x09	1.8GHz	1000	128	0.034861
expt_seq	0x09	1.8GHz	1000	256	0.037851
expt_seq	0x09	1.8GHz	1000	256	0.038087
