array_type	config	frequency	array_size	lower_limit	elapsed_time
random_seq	0x69	1.6GHz	10	2	0.010828
random_seq	0x69	1.6GHz	10	2	0.009213
random_seq	0x69	1.6GHz	10	2	0.011294
random_seq	0x69	1.6GHz	10	2	0.009589
random_seq	0x69	1.6GHz	10	2	0.009166
random_seq	0x69	1.6GHz	10	4	0.009438
random_seq	0x69	1.6GHz	10	4	0.009543
random_seq	0x69	1.6GHz	10	4	0.013708
random_seq	0x69	1.6GHz	10	4	0.009397
random_seq	0x69	1.6GHz	10	4	0.011223
random_seq	0x69	1.6GHz	10	8	0.009471
random_seq	0x69	1.6GHz	10	8	0.009247
random_seq	0x69	1.6GHz	10	8	0.009333
random_seq	0x69	1.6GHz	10	8	0.011328
random_seq	0x69	1.6GHz	10	8	0.009768
random_seq	0x69	1.6GHz	100	2	0.014944
random_seq	0x69	1.6GHz	100	2	0.024703
random_seq	0x69	1.6GHz	100	2	0.011649
random_seq	0x69	1.6GHz	100	2	0.011572
random_seq	0x69	1.6GHz	100	2	0.01183
random_seq	0x69	1.6GHz	100	4	0.011994
random_seq	0x69	1.6GHz	100	4	0.015074
random_seq	0x69	1.6GHz	100	4	0.011938
random_seq	0x69	1.6GHz	100	4	0.014207
random_seq	0x69	1.6GHz	100	4	0.012582
random_seq	0x69	1.6GHz	100	8	0.011149
random_seq	0x69	1.6GHz	100	8	0.011227
random_seq	0x69	1.6GHz	100	8	0.020835
random_seq	0x69	1.6GHz	100	8	0.010968
random_seq	0x69	1.6GHz	100	8	0.012953
random_seq	0x69	1.6GHz	100	16	0.01095
random_seq	0x69	1.6GHz	100	16	0.014099
random_seq	0x69	1.6GHz	100	16	0.010515
random_seq	0x69	1.6GHz	100	16	0.012766
random_seq	0x69	1.6GHz	100	16	0.010865
random_seq	0x69	1.6GHz	100	32	0.010002
random_seq	0x69	1.6GHz	100	32	0.010078
random_seq	0x69	1.6GHz	100	32	0.01023
random_seq	0x69	1.6GHz	100	32	0.009988
random_seq	0x69	1.6GHz	100	32	0.00998
random_seq	0x69	1.6GHz	100	64	0.009403
random_seq	0x69	1.6GHz	100	64	0.009777
random_seq	0x69	1.6GHz	100	64	0.009449
random_seq	0x69	1.6GHz	100	64	0.009528
random_seq	0x69	1.6GHz	100	64	0.009619
random_seq	0x69	1.6GHz	1000	2	0.034836
random_seq	0x69	1.6GHz	1000	2	0.030315
random_seq	0x69	1.6GHz	1000	2	0.030102
random_seq	0x69	1.6GHz	1000	2	0.030345
random_seq	0x69	1.6GHz	1000	2	0.031188
random_seq	0x69	1.6GHz	1000	4	0.037134
random_seq	0x69	1.6GHz	1000	4	0.034684
random_seq	0x69	1.6GHz	1000	4	0.032316
random_seq	0x69	1.6GHz	1000	4	0.03031
random_seq	0x69	1.6GHz	1000	4	0.029034
random_seq	0x69	1.6GHz	1000	8	0.026423
random_seq	0x69	1.6GHz	1000	8	0.029117
random_seq	0x69	1.6GHz	1000	8	0.029563
random_seq	0x69	1.6GHz	1000	8	0.042565
random_seq	0x69	1.6GHz	1000	8	0.040646
random_seq	0x69	1.6GHz	1000	16	0.023183
random_seq	0x69	1.6GHz	1000	16	0.030103
random_seq	0x69	1.6GHz	1000	16	0.028842
random_seq	0x69	1.6GHz	1000	16	0.024718
random_seq	0x69	1.6GHz	1000	16	0.023192
random_seq	0x69	1.6GHz	1000	32	0.024606
random_seq	0x69	1.6GHz	1000	32	0.028338
random_seq	0x69	1.6GHz	1000	32	0.025901
random_seq	0x69	1.6GHz	1000	32	0.033528
random_seq	0x69	1.6GHz	1000	32	0.018723
random_seq	0x69	1.6GHz	1000	64	0.017677
random_seq	0x69	1.6GHz	1000	64	0.026235
random_seq	0x69	1.6GHz	1000	64	0.027855
random_seq	0x69	1.6GHz	1000	64	0.020966
random_seq	0x69	1.6GHz	1000	64	0.031236
random_seq	0x69	1.6GHz	1000	128	0.017746
random_seq	0x69	1.6GHz	1000	128	0.021009
random_seq	0x69	1.6GHz	1000	128	0.01916
random_seq	0x69	1.6GHz	1000	128	0.020089
random_seq	0x69	1.6GHz	1000	128	0.026261
random_seq	0x69	1.6GHz	1000	256	0.015335
random_seq	0x69	1.6GHz	1000	256	0.015496
random_seq	0x69	1.6GHz	1000	256	0.023959
random_seq	0x69	1.6GHz	1000	256	0.016989
random_seq	0x69	1.6GHz	1000	256	0.015471
random_seq	0x69	1.6GHz	1000	512	0.030823
random_seq	0x69	1.6GHz	1000	512	0.015708
random_seq	0x69	1.6GHz	1000	512	0.030673
random_seq	0x69	1.6GHz	1000	512	0.034968
random_seq	0x69	1.6GHz	1000	512	0.016815
random_seq	0x69	1.6GHz	10000	2	0.206836
random_seq	0x69	1.6GHz	10000	2	0.196272
random_seq	0x69	1.6GHz	10000	2	0.200181
random_seq	0x69	1.6GHz	10000	2	0.19585
random_seq	0x69	1.6GHz	10000	2	0.255455
random_seq	0x69	1.6GHz	10000	4	0.191961
random_seq	0x69	1.6GHz	10000	4	0.199821
random_seq	0x69	1.6GHz	10000	4	0.21311
random_seq	0x69	1.6GHz	10000	4	0.189382
random_seq	0x69	1.6GHz	10000	4	0.216197
random_seq	0x69	1.6GHz	10000	8	0.164818
random_seq	0x69	1.6GHz	10000	8	0.196943
random_seq	0x69	1.6GHz	10000	8	0.166745
random_seq	0x69	1.6GHz	10000	8	0.180946
random_seq	0x69	1.6GHz	10000	8	0.161057
random_seq	0x69	1.6GHz	10000	16	0.131388
random_seq	0x69	1.6GHz	10000	16	0.129905
random_seq	0x69	1.6GHz	10000	16	0.129111
random_seq	0x69	1.6GHz	10000	16	0.14589
random_seq	0x69	1.6GHz	10000	16	0.168405
random_seq	0x69	1.6GHz	10000	32	0.108546
random_seq	0x69	1.6GHz	10000	32	0.106475
random_seq	0x69	1.6GHz	10000	32	0.108219
random_seq	0x69	1.6GHz	10000	32	0.10918
random_seq	0x69	1.6GHz	10000	32	0.108007
random_seq	0x69	1.6GHz	10000	64	0.093871
random_seq	0x69	1.6GHz	10000	64	0.09612
random_seq	0x69	1.6GHz	10000	64	0.115133
random_seq	0x69	1.6GHz	10000	64	0.097076
random_seq	0x69	1.6GHz	10000	64	0.101179
random_seq	0x69	1.6GHz	10000	128	0.084754
random_seq	0x69	1.6GHz	10000	128	0.134342
random_seq	0x69	1.6GHz	10000	128	0.085843
random_seq	0x69	1.6GHz	10000	128	0.084128
random_seq	0x69	1.6GHz	10000	128	0.089386
random_seq	0x69	1.6GHz	10000	256	0.082058
random_seq	0x69	1.6GHz	10000	256	0.151874
random_seq	0x69	1.6GHz	10000	256	0.085302
random_seq	0x69	1.6GHz	10000	256	0.080196
random_seq	0x69	1.6GHz	10000	256	0.080556
random_seq	0x69	1.6GHz	10000	512	0.085108
random_seq	0x69	1.6GHz	10000	512	0.084704
random_seq	0x69	1.6GHz	10000	512	0.090069
random_seq	0x69	1.6GHz	10000	512	0.151498
random_seq	0x69	1.6GHz	10000	512	0.109928
random_seq	0x69	1.6GHz	10000	1024	0.100627
random_seq	0x69	1.6GHz	10000	1024	0.152005
random_seq	0x69	1.6GHz	10000	1024	0.150264
random_seq	0x69	1.6GHz	10000	1024	0.094628
random_seq	0x69	1.6GHz	10000	1024	0.117065
random_seq	0x69	1.6GHz	10000	2048	0.20893
random_seq	0x69	1.6GHz	10000	2048	0.202452
random_seq	0x69	1.6GHz	10000	2048	0.244008
random_seq	0x69	1.6GHz	10000	2048	0.25477
random_seq	0x69	1.6GHz	10000	2048	0.206612
random_seq	0x69	1.6GHz	10000	4096	0.204694
random_seq	0x69	1.6GHz	10000	4096	0.205428
random_seq	0x69	1.6GHz	10000	4096	0.205316
random_seq	0x69	1.6GHz	10000	4096	0.20613
random_seq	0x69	1.6GHz	10000	4096	0.210769
random_seq	0x69	1.6GHz	10000	8192	0.66369
random_seq	0x69	1.6GHz	10000	8192	0.669282
random_seq	0x69	1.6GHz	10000	8192	1.484167
random_seq	0x69	1.6GHz	10000	8192	1.520005
random_seq	0x69	1.6GHz	10000	8192	0.666587
random_seq	0x69	1.6GHz	100000	2	2.182034
random_seq	0x69	1.6GHz	100000	2	2.262213
random_seq	0x69	1.6GHz	100000	2	2.281828
random_seq	0x69	1.6GHz	100000	2	2.192037
random_seq	0x69	1.6GHz	100000	2	2.189407
random_seq	0x69	1.6GHz	100000	4	2.233963
random_seq	0x69	1.6GHz	100000	4	2.126259
random_seq	0x69	1.6GHz	100000	4	2.200164
random_seq	0x69	1.6GHz	100000	4	2.174386
random_seq	0x69	1.6GHz	100000	4	2.134222
random_seq	0x69	1.6GHz	100000	8	1.890966
random_seq	0x69	1.6GHz	100000	8	1.84172
random_seq	0x69	1.6GHz	100000	8	1.853369
random_seq	0x69	1.6GHz	100000	8	1.925837
random_seq	0x69	1.6GHz	100000	8	1.916387
random_seq	0x69	1.6GHz	100000	16	1.502584
random_seq	0x69	1.6GHz	100000	16	1.53617
random_seq	0x69	1.6GHz	100000	16	1.484971
random_seq	0x69	1.6GHz	100000	16	1.530068
random_seq	0x69	1.6GHz	100000	16	1.516923
random_seq	0x69	1.6GHz	100000	32	1.324972
random_seq	0x69	1.6GHz	100000	32	1.32161
random_seq	0x69	1.6GHz	100000	32	1.295596
random_seq	0x69	1.6GHz	100000	32	1.32986
random_seq	0x69	1.6GHz	100000	32	1.267518
random_seq	0x69	1.6GHz	100000	64	1.14107
random_seq	0x69	1.6GHz	100000	64	1.178001
random_seq	0x69	1.6GHz	100000	64	1.173495
random_seq	0x69	1.6GHz	100000	64	1.168487
random_seq	0x69	1.6GHz	100000	64	1.299968
random_seq	0x69	1.6GHz	100000	128	1.083663
random_seq	0x69	1.6GHz	100000	128	1.113911
random_seq	0x69	1.6GHz	100000	128	1.117401
random_seq	0x69	1.6GHz	100000	128	1.146504
random_seq	0x69	1.6GHz	100000	128	1.07628
random_seq	0x69	1.6GHz	100000	256	1.080982
random_seq	0x69	1.6GHz	100000	256	1.076535
random_seq	0x69	1.6GHz	100000	256	1.20988
random_seq	0x69	1.6GHz	100000	256	1.067043
random_seq	0x69	1.6GHz	100000	256	1.081687
random_seq	0x69	1.6GHz	100000	512	1.037243
random_seq	0x69	1.6GHz	100000	512	1.088677
random_seq	0x69	1.6GHz	100000	512	1.078209
random_seq	0x69	1.6GHz	100000	512	1.014905
random_seq	0x69	1.6GHz	100000	512	1.060303
random_seq	0x69	1.6GHz	100000	1024	1.205087
random_seq	0x69	1.6GHz	100000	1024	1.1478
random_seq	0x69	1.6GHz	100000	1024	1.147006
random_seq	0x69	1.6GHz	100000	1024	1.16164
random_seq	0x69	1.6GHz	100000	1024	1.160219
random_seq	0x69	1.6GHz	100000	2048	1.470082
random_seq	0x69	1.6GHz	100000	2048	1.382358
random_seq	0x69	1.6GHz	100000	2048	1.386183
random_seq	0x69	1.6GHz	100000	2048	1.370397
random_seq	0x69	1.6GHz	100000	2048	1.351817
random_seq	0x69	1.6GHz	100000	4096	2.233821
random_seq	0x69	1.6GHz	100000	4096	2.123777
random_seq	0x69	1.6GHz	100000	4096	2.220809
random_seq	0x69	1.6GHz	100000	4096	2.139078
random_seq	0x69	1.6GHz	100000	4096	2.103183
random_seq	0x69	1.6GHz	100000	8192	3.8729
random_seq	0x69	1.6GHz	100000	8192	3.682529
random_seq	0x69	1.6GHz	100000	8192	3.748347
random_seq	0x69	1.6GHz	100000	8192	4.055596
random_seq	0x69	1.6GHz	100000	8192	3.591379
random_seq	0x69	1.6GHz	100000	16384	7.273023
random_seq	0x69	1.6GHz	100000	16384	8.199172
random_seq	0x69	1.6GHz	100000	16384	7.752818
random_seq	0x69	1.6GHz	100000	16384	7.180284
random_seq	0x69	1.6GHz	100000	16384	7.60341
random_seq	0x69	1.6GHz	100000	32768	18.109082
random_seq	0x69	1.6GHz	100000	32768	17.376655
random_seq	0x69	1.6GHz	100000	32768	16.814549
random_seq	0x69	1.6GHz	100000	32768	16.968222
random_seq	0x69	1.6GHz	100000	32768	17.123493
random_seq	0x69	1.6GHz	100000	65536	54.395349
random_seq	0x69	1.6GHz	100000	65536	52.305666
random_seq	0x69	1.6GHz	100000	65536	55.765063
random_seq	0x69	1.6GHz	100000	65536	52.243406
random_seq	0x69	1.6GHz	100000	65536	52.615338
