array_type	config	frequency	array_size	lower_limit	elapsed_time
random_seq	0xf0	1.6GHz	10	2	0.01007
random_seq	0xf0	1.6GHz	10	2	0.010283
random_seq	0xf0	1.6GHz	10	2	0.010023
random_seq	0xf0	1.6GHz	10	2	0.00963
random_seq	0xf0	1.6GHz	10	2	0.009586
random_seq	0xf0	1.6GHz	10	4	0.009389
random_seq	0xf0	1.6GHz	10	4	0.00956
random_seq	0xf0	1.6GHz	10	4	0.010764
random_seq	0xf0	1.6GHz	10	4	0.009827
random_seq	0xf0	1.6GHz	10	4	0.009772
random_seq	0xf0	1.6GHz	10	8	0.010916
random_seq	0xf0	1.6GHz	10	8	0.009737
random_seq	0xf0	1.6GHz	10	8	0.009594
random_seq	0xf0	1.6GHz	10	8	0.011228
random_seq	0xf0	1.6GHz	10	8	0.010224
random_seq	0xf0	1.6GHz	100	2	0.012396
random_seq	0xf0	1.6GHz	100	2	0.012046
random_seq	0xf0	1.6GHz	100	2	0.011969
random_seq	0xf0	1.6GHz	100	2	0.011398
random_seq	0xf0	1.6GHz	100	2	0.0139
random_seq	0xf0	1.6GHz	100	4	0.011598
random_seq	0xf0	1.6GHz	100	4	0.013164
random_seq	0xf0	1.6GHz	100	4	0.011829
random_seq	0xf0	1.6GHz	100	4	0.011885
random_seq	0xf0	1.6GHz	100	4	0.01343
random_seq	0xf0	1.6GHz	100	8	0.011175
random_seq	0xf0	1.6GHz	100	8	0.011335
random_seq	0xf0	1.6GHz	100	8	0.011696
random_seq	0xf0	1.6GHz	100	8	0.012701
random_seq	0xf0	1.6GHz	100	8	0.012083
random_seq	0xf0	1.6GHz	100	16	0.012675
random_seq	0xf0	1.6GHz	100	16	0.011728
random_seq	0xf0	1.6GHz	100	16	0.010776
random_seq	0xf0	1.6GHz	100	16	0.011149
random_seq	0xf0	1.6GHz	100	16	0.013224
random_seq	0xf0	1.6GHz	100	32	0.010234
random_seq	0xf0	1.6GHz	100	32	0.010396
random_seq	0xf0	1.6GHz	100	32	0.012268
random_seq	0xf0	1.6GHz	100	32	0.01044
random_seq	0xf0	1.6GHz	100	32	0.010773
random_seq	0xf0	1.6GHz	100	64	0.010088
random_seq	0xf0	1.6GHz	100	64	0.009681
random_seq	0xf0	1.6GHz	100	64	0.010119
random_seq	0xf0	1.6GHz	100	64	0.010255
random_seq	0xf0	1.6GHz	100	64	0.011983
random_seq	0xf0	1.6GHz	1000	2	0.035716
random_seq	0xf0	1.6GHz	1000	2	0.028484
random_seq	0xf0	1.6GHz	1000	2	0.027203
random_seq	0xf0	1.6GHz	1000	2	0.0279
random_seq	0xf0	1.6GHz	1000	2	0.027046
random_seq	0xf0	1.6GHz	1000	4	0.028252
random_seq	0xf0	1.6GHz	1000	4	0.032385
random_seq	0xf0	1.6GHz	1000	4	0.027129
random_seq	0xf0	1.6GHz	1000	4	0.027827
random_seq	0xf0	1.6GHz	1000	4	0.027781
random_seq	0xf0	1.6GHz	1000	8	0.027084
random_seq	0xf0	1.6GHz	1000	8	0.024158
random_seq	0xf0	1.6GHz	1000	8	0.024065
random_seq	0xf0	1.6GHz	1000	8	0.02356
random_seq	0xf0	1.6GHz	1000	8	0.024313
random_seq	0xf0	1.6GHz	1000	16	0.019951
random_seq	0xf0	1.6GHz	1000	16	0.023047
random_seq	0xf0	1.6GHz	1000	16	0.019958
random_seq	0xf0	1.6GHz	1000	16	0.022732
random_seq	0xf0	1.6GHz	1000	16	0.020563
random_seq	0xf0	1.6GHz	1000	32	0.018408
random_seq	0xf0	1.6GHz	1000	32	0.01735
random_seq	0xf0	1.6GHz	1000	32	0.017246
