array_type	config	frequency	array_size	lower_limit	elapsed_time
random_seq	0x60	1.6GHz	10000	16	0.197103
random_seq	0x60	1.6GHz	10000	16	0.199095
random_seq	0x60	1.6GHz	10000	32	0.156673
random_seq	0x60	1.6GHz	10000	32	0.156406
random_seq	0x60	1.6GHz	10000	32	0.157446
random_seq	0x60	1.6GHz	10000	32	0.154524
random_seq	0x60	1.6GHz	10000	32	0.156505
random_seq	0x60	1.6GHz	10000	64	0.129466
random_seq	0x60	1.6GHz	10000	64	0.129235
random_seq	0x60	1.6GHz	10000	64	0.129717
random_seq	0x60	1.6GHz	10000	64	0.130253
random_seq	0x60	1.6GHz	10000	64	0.129952
random_seq	0x60	1.6GHz	10000	128	0.111675
random_seq	0x60	1.6GHz	10000	128	0.110629
random_seq	0x60	1.6GHz	10000	128	0.113626
random_seq	0x60	1.6GHz	10000	128	0.111133
random_seq	0x60	1.6GHz	10000	128	0.11265
random_seq	0x60	1.6GHz	10000	256	0.103319
random_seq	0x60	1.6GHz	10000	256	0.103373
random_seq	0x60	1.6GHz	10000	256	0.101949
random_seq	0x60	1.6GHz	10000	256	0.104503
random_seq	0x60	1.6GHz	10000	256	0.105587
random_seq	0x60	1.6GHz	10000	512	0.103377
random_seq	0x60	1.6GHz	10000	512	0.104384
random_seq	0x60	1.6GHz	10000	512	0.103442
random_seq	0x60	1.6GHz	10000	512	0.102563
random_seq	0x60	1.6GHz	10000	512	0.102515
random_seq	0x60	1.6GHz	10000	1024	0.114671
random_seq	0x60	1.6GHz	10000	1024	0.114263
random_seq	0x60	1.6GHz	10000	1024	0.113962
random_seq	0x60	1.6GHz	10000	1024	0.112232
random_seq	0x60	1.6GHz	10000	1024	0.112907
random_seq	0x60	1.6GHz	10000	2048	0.163572
random_seq	0x60	1.6GHz	10000	2048	0.157267
random_seq	0x60	1.6GHz	10000	2048	0.1589
random_seq	0x60	1.6GHz	10000	2048	0.161799
random_seq	0x60	1.6GHz	10000	2048	0.164544
random_seq	0x60	1.6GHz	10000	4096	0.320757
random_seq	0x60	1.6GHz	10000	4096	0.319165
random_seq	0x60	1.6GHz	10000	4096	0.317668
random_seq	0x60	1.6GHz	10000	4096	0.317202
random_seq	0x60	1.6GHz	10000	4096	0.317087
random_seq	0x60	1.6GHz	10000	8192	0.668721
random_seq	0x60	1.6GHz	10000	8192	0.668079
random_seq	0x60	1.6GHz	10000	8192	0.666027
random_seq	0x60	1.6GHz	10000	8192	0.669319
random_seq	0x60	1.6GHz	10000	8192	0.670821
random_seq	0x60	1.6GHz	100000	2	4.789911
random_seq	0x60	1.6GHz	100000	2	4.766814
random_seq	0x60	1.6GHz	100000	2	4.736568
random_seq	0x60	1.6GHz	100000	2	4.756891
random_seq	0x60	1.6GHz	100000	2	4.754507
random_seq	0x60	1.6GHz	100000	4	4.232987
random_seq	0x60	1.6GHz	100000	4	4.237229
random_seq	0x60	1.6GHz	100000	4	4.276401
random_seq	0x60	1.6GHz	100000	4	4.280421
random_seq	0x60	1.6GHz	100000	4	4.246632
random_seq	0x60	1.6GHz	100000	8	3.251259
random_seq	0x60	1.6GHz	100000	8	3.292226
random_seq	0x60	1.6GHz	100000	8	3.276401
random_seq	0x60	1.6GHz	100000	8	3.285655
random_seq	0x60	1.6GHz	100000	8	3.206063
random_seq	0x60	1.6GHz	100000	16	2.564012
random_seq	0x60	1.6GHz	100000	16	2.596711
random_seq	0x60	1.6GHz	100000	16	2.54498
random_seq	0x60	1.6GHz	100000	16	2.571302
random_seq	0x60	1.6GHz	100000	16	2.566504
random_seq	0x60	1.6GHz	100000	32	2.156565
random_seq	0x60	1.6GHz	100000	32	2.114975
random_seq	0x60	1.6GHz	100000	32	2.104532
random_seq	0x60	1.6GHz	100000	32	2.162887
random_seq	0x60	1.6GHz	100000	32	2.122011
random_seq	0x60	1.6GHz	100000	64	1.863164
random_seq	0x60	1.6GHz	100000	64	1.859876
random_seq	0x60	1.6GHz	100000	64	1.856073
random_seq	0x60	1.6GHz	100000	64	1.83157
random_seq	0x60	1.6GHz	100000	64	1.841756
random_seq	0x60	1.6GHz	100000	128	1.65208
random_seq	0x60	1.6GHz	100000	128	1.652411
random_seq	0x60	1.6GHz	100000	128	1.638073
random_seq	0x60	1.6GHz	100000	128	1.665553
random_seq	0x60	1.6GHz	100000	128	1.66774
random_seq	0x60	1.6GHz	100000	256	1.549148
random_seq	0x60	1.6GHz	100000	256	1.584488
random_seq	0x60	1.6GHz	100000	256	1.589739
random_seq	0x60	1.6GHz	100000	256	1.569948
random_seq	0x60	1.6GHz	100000	256	1.556457
random_seq	0x60	1.6GHz	100000	512	1.584007
random_seq	0x60	1.6GHz	100000	512	1.555071
random_seq	0x60	1.6GHz	100000	512	1.55994
random_seq	0x60	1.6GHz	100000	512	1.579544
random_seq	0x60	1.6GHz	100000	512	1.569724
random_seq	0x60	1.6GHz	100000	1024	1.717576
random_seq	0x60	1.6GHz	100000	1024	1.730048
random_seq	0x60	1.6GHz	100000	1024	1.754675
random_seq	0x60	1.6GHz	100000	1024	1.703844
random_seq	0x60	1.6GHz	100000	1024	1.711371
random_seq	0x60	1.6GHz	100000	2048	2.099651
random_seq	0x60	1.6GHz	100000	2048	2.093767
random_seq	0x60	1.6GHz	100000	2048	2.039116
random_seq	0x60	1.6GHz	100000	2048	2.083874
random_seq	0x60	1.6GHz	100000	2048	2.08824
random_seq	0x60	1.6GHz	100000	4096	2.804792
random_seq	0x60	1.6GHz	100000	4096	2.801361
random_seq	0x60	1.6GHz	100000	4096	2.817724
random_seq	0x60	1.6GHz	100000	4096	2.856441
random_seq	0x60	1.6GHz	100000	4096	2.79512
random_seq	0x60	1.6GHz	100000	8192	5.537241
random_seq	0x60	1.6GHz	100000	8192	5.536963
random_seq	0x60	1.6GHz	100000	8192	5.610666
random_seq	0x60	1.6GHz	100000	8192	5.528228
random_seq	0x60	1.6GHz	100000	8192	5.552959
random_seq	0x60	1.6GHz	100000	16384	10.85743
random_seq	0x60	1.6GHz	100000	16384	10.559927
random_seq	0x60	1.6GHz	100000	16384	10.862049
random_seq	0x60	1.6GHz	100000	16384	10.982311
random_seq	0x60	1.6GHz	100000	16384	10.513744
random_seq	0x60	1.6GHz	100000	32768	19.438968
random_seq	0x60	1.6GHz	100000	32768	20.346912
random_seq	0x60	1.6GHz	100000	32768	19.709289
random_seq	0x60	1.6GHz	100000	32768	19.097961
random_seq	0x60	1.6GHz	100000	32768	19.373491
random_seq	0x60	1.6GHz	100000	65536	51.358499
random_seq	0x60	1.6GHz	100000	65536	51.648845
random_seq	0x60	1.6GHz	100000	65536	51.753435
random_seq	0x60	1.6GHz	100000	65536	51.562539
random_seq	0x60	1.6GHz	100000	65536	51.619354
