array_type	config	frequency	array_size	lower_limit	elapsed_time
expt_seq	0xff	1.6GHz	10000	8	0.089792
expt_seq	0xff	1.6GHz	10000	16	0.082232
expt_seq	0xff	1.6GHz	10000	16	0.077698
expt_seq	0xff	1.6GHz	10000	16	0.081999
expt_seq	0xff	1.6GHz	10000	16	0.083222
expt_seq	0xff	1.6GHz	10000	16	0.079348
expt_seq	0xff	1.6GHz	10000	32	0.074934
expt_seq	0xff	1.6GHz	10000	32	0.077597
expt_seq	0xff	1.6GHz	10000	32	0.074556
expt_seq	0xff	1.6GHz	10000	32	0.073854
expt_seq	0xff	1.6GHz	10000	32	0.080583
expt_seq	0xff	1.6GHz	10000	64	0.073732
expt_seq	0xff	1.6GHz	10000	64	0.085925
expt_seq	0xff	1.6GHz	10000	64	0.075285
expt_seq	0xff	1.6GHz	10000	64	0.071996
expt_seq	0xff	1.6GHz	10000	64	0.070121
expt_seq	0xff	1.6GHz	10000	128	0.069234
expt_seq	0xff	1.6GHz	10000	128	0.075102
expt_seq	0xff	1.6GHz	10000	128	0.074223
expt_seq	0xff	1.6GHz	10000	128	0.070928
expt_seq	0xff	1.6GHz	10000	128	0.074877
expt_seq	0xff	1.6GHz	10000	256	0.06931
expt_seq	0xff	1.6GHz	10000	256	0.067975
expt_seq	0xff	1.6GHz	10000	256	0.069662
expt_seq	0xff	1.6GHz	10000	256	0.065683
expt_seq	0xff	1.6GHz	10000	256	0.069113
expt_seq	0xff	1.6GHz	10000	512	0.080456
expt_seq	0xff	1.6GHz	10000	512	0.073092
expt_seq	0xff	1.6GHz	10000	512	0.078711
expt_seq	0xff	1.6GHz	10000	512	0.079729
expt_seq	0xff	1.6GHz	10000	512	0.086441
expt_seq	0xff	1.6GHz	10000	1024	0.092819
expt_seq	0xff	1.6GHz	10000	1024	0.095417
expt_seq	0xff	1.6GHz	10000	1024	0.094189
expt_seq	0xff	1.6GHz	10000	1024	0.091261
expt_seq	0xff	1.6GHz	10000	1024	0.092637
