array_type	config	frequency	array_size	lower_limit	elapsed_time
expt_seq	0x0f	1.8GHz	10000	8	0.190407
expt_seq	0x0f	1.8GHz	10000	8	0.196455
expt_seq	0x0f	1.8GHz	10000	8	0.194826
expt_seq	0x0f	1.8GHz	10000	8	0.201412
expt_seq	0x0f	1.8GHz	10000	8	0.193774
expt_seq	0x0f	1.8GHz	10000	16	0.175106
expt_seq	0x0f	1.8GHz	10000	16	0.173185
expt_seq	0x0f	1.8GHz	10000	16	0.172912
expt_seq	0x0f	1.8GHz	10000	16	0.179441
expt_seq	0x0f	1.8GHz	10000	16	0.173374
expt_seq	0x0f	1.8GHz	10000	32	0.163106
expt_seq	0x0f	1.8GHz	10000	32	0.164986
expt_seq	0x0f	1.8GHz	10000	32	0.164399
expt_seq	0x0f	1.8GHz	10000	32	0.164792
expt_seq	0x0f	1.8GHz	10000	32	0.163317
expt_seq	0x0f	1.8GHz	10000	64	0.156766
expt_seq	0x0f	1.8GHz	10000	64	0.166007
expt_seq	0x0f	1.8GHz	10000	64	0.157816
expt_seq	0x0f	1.8GHz	10000	64	0.159482
expt_seq	0x0f	1.8GHz	10000	64	0.155729
expt_seq	0x0f	1.8GHz	10000	128	0.15328
expt_seq	0x0f	1.8GHz	10000	128	0.151243
expt_seq	0x0f	1.8GHz	10000	128	0.14785
expt_seq	0x0f	1.8GHz	10000	128	0.153672
expt_seq	0x0f	1.8GHz	10000	128	0.152728
expt_seq	0x0f	1.8GHz	10000	256	0.147403
expt_seq	0x0f	1.8GHz	10000	256	0.148355
expt_seq	0x0f	1.8GHz	10000	256	0.144982
expt_seq	0x0f	1.8GHz	10000	256	0.15187
expt_seq	0x0f	1.8GHz	10000	256	0.150422
expt_seq	0x0f	1.8GHz	10000	512	0.150475
expt_seq	0x0f	1.8GHz	10000	512	0.150468
expt_seq	0x0f	1.8GHz	10000	512	0.148629
expt_seq	0x0f	1.8GHz	10000	512	0.155385
expt_seq	0x0f	1.8GHz	10000	512	0.149274
expt_seq	0x0f	1.8GHz	10000	1024	0.173303
expt_seq	0x0f	1.8GHz	10000	1024	0.174251
expt_seq	0x0f	1.8GHz	10000	1024	0.168011
