array_type	config	frequency	array_size	lower_limit	elapsed_time
random_seq	0x09	1.8GHz	10	2	0.019154
random_seq	0x09	1.8GHz	10	2	0.018895
random_seq	0x09	1.8GHz	10	2	0.01904
random_seq	0x09	1.8GHz	10	2	0.019156
random_seq	0x09	1.8GHz	10	2	0.018916
random_seq	0x09	1.8GHz	10	4	0.021783
random_seq	0x09	1.8GHz	10	4	0.018991
random_seq	0x09	1.8GHz	10	4	0.019045
random_seq	0x09	1.8GHz	10	4	0.019004
random_seq	0x09	1.8GHz	10	4	0.018922
random_seq	0x09	1.8GHz	10	8	0.018574
random_seq	0x09	1.8GHz	10	8	0.018636
random_seq	0x09	1.8GHz	10	8	0.018712
random_seq	0x09	1.8GHz	10	8	0.021333
random_seq	0x09	1.8GHz	10	8	0.021407
random_seq	0x09	1.8GHz	100	2	0.024688
random_seq	0x09	1.8GHz	100	2	0.024637
random_seq	0x09	1.8GHz	100	2	0.024817
random_seq	0x09	1.8GHz	100	2	0.02486
random_seq	0x09	1.8GHz	100	2	0.024868
random_seq	0x09	1.8GHz	100	4	0.024489
random_seq	0x09	1.8GHz	100	4	0.024376
random_seq	0x09	1.8GHz	100	4	0.027698
random_seq	0x09	1.8GHz	100	4	0.027125
random_seq	0x09	1.8GHz	100	4	0.024633
random_seq	0x09	1.8GHz	100	8	0.022749
random_seq	0x09	1.8GHz	100	8	0.023006
random_seq	0x09	1.8GHz	100	8	0.026184
random_seq	0x09	1.8GHz	100	8	0.023076
random_seq	0x09	1.8GHz	100	8	0.022895
random_seq	0x09	1.8GHz	100	16	0.024558
random_seq	0x09	1.8GHz	100	16	0.02158
random_seq	0x09	1.8GHz	100	16	0.025576
random_seq	0x09	1.8GHz	100	16	0.021499
random_seq	0x09	1.8GHz	100	16	0.021607
random_seq	0x09	1.8GHz	100	32	0.020509
random_seq	0x09	1.8GHz	100	32	0.024317
random_seq	0x09	1.8GHz	100	32	0.020494
random_seq	0x09	1.8GHz	100	32	0.024625
random_seq	0x09	1.8GHz	100	32	0.020312
random_seq	0x09	1.8GHz	100	64	0.02305
random_seq	0x09	1.8GHz	100	64	0.019319
random_seq	0x09	1.8GHz	100	64	0.019258
random_seq	0x09	1.8GHz	100	64	0.01917
random_seq	0x09	1.8GHz	100	64	0.019307
random_seq	0x09	1.8GHz	1000	2	0.07636
random_seq	0x09	1.8GHz	1000	2	0.077163
random_seq	0x09	1.8GHz	1000	2	0.077323
random_seq	0x09	1.8GHz	1000	2	0.076489
random_seq	0x09	1.8GHz	1000	2	0.077247
random_seq	0x09	1.8GHz	1000	4	0.069277
random_seq	0x09	1.8GHz	1000	4	0.069784
random_seq	0x09	1.8GHz	1000	4	0.069507
random_seq	0x09	1.8GHz	1000	4	0.07242
random_seq	0x09	1.8GHz	1000	4	0.069685
random_seq	0x09	1.8GHz	1000	8	0.055597
random_seq	0x09	1.8GHz	1000	8	0.056172
random_seq	0x09	1.8GHz	1000	8	0.055828
random_seq	0x09	1.8GHz	1000	8	0.056003
random_seq	0x09	1.8GHz	1000	8	0.056243
random_seq	0x09	1.8GHz	1000	16	0.049402
random_seq	0x09	1.8GHz	1000	16	0.04675
random_seq	0x09	1.8GHz	1000	16	0.050008
random_seq	0x09	1.8GHz	1000	16	0.046551
random_seq	0x09	1.8GHz	1000	16	0.049346
random_seq	0x09	1.8GHz	1000	32	0.03947
random_seq	0x09	1.8GHz	1000	32	0.042272
random_seq	0x09	1.8GHz	1000	32	0.039195
random_seq	0x09	1.8GHz	1000	32	0.039221
random_seq	0x09	1.8GHz	1000	32	0.039513
random_seq	0x09	1.8GHz	1000	64	0.039405
random_seq	0x09	1.8GHz	1000	64	0.035554
random_seq	0x09	1.8GHz	1000	64	0.035643
random_seq	0x09	1.8GHz	1000	64	0.035658
random_seq	0x09	1.8GHz	1000	64	0.035541
random_seq	0x09	1.8GHz	1000	128	0.034982
random_seq	0x09	1.8GHz	1000	128	0.035108
random_seq	0x09	1.8GHz	1000	128	0.035539
random_seq	0x09	1.8GHz	1000	128	0.035169
random_seq	0x09	1.8GHz	1000	128	0.035051
random_seq	0x09	1.8GHz	1000	256	0.033143
random_seq	0x09	1.8GHz	1000	256	0.032925
random_seq	0x09	1.8GHz	1000	256	0.033197
random_seq	0x09	1.8GHz	1000	256	0.034173
random_seq	0x09	1.8GHz	1000	256	0.033265
random_seq	0x09	1.8GHz	1000	512	0.035703
random_seq	0x09	1.8GHz	1000	512	0.038265
random_seq	0x09	1.8GHz	1000	512	0.03599
random_seq	0x09	1.8GHz	1000	512	0.035543
random_seq	0x09	1.8GHz	1000	512	0.035287
random_seq	0x09	1.8GHz	10000	2	0.69153
random_seq	0x09	1.8GHz	10000	2	0.704209
random_seq	0x09	1.8GHz	10000	2	0.694287
random_seq	0x09	1.8GHz	10000	2	0.697648
random_seq	0x09	1.8GHz	10000	2	0.698403
random_seq	0x09	1.8GHz	10000	4	0.630513
random_seq	0x09	1.8GHz	10000	4	0.629051
random_seq	0x09	1.8GHz	10000	4	0.627377
random_seq	0x09	1.8GHz	10000	4	0.623626
random_seq	0x09	1.8GHz	10000	4	0.621975
